#Resampling
#Console: python /store/home/mad/anaconda2/envs/python3/bin/transit resampling 2018_Carey_A-H/Rv_1.wig,2018_Carey_A-H/Rv_2.wig,2018_Carey_A-H/Rv_3.wig 2018_Carey_A-H/663_1.wig,2018_Carey_A-H/663_2.wig /quartz/data/TnSeq/tnseq_matrix_project/tuberculosis/H37Rv.prot_table /quartz/data/TnSeq/tnseq_matrix_project/tuberculosis/Results/result_resampling_carey_663_vs_carey_rv_LOESS_term15_2.txt -l -iN 15 -iC 15
#Control Data: b'2018_Carey_A-H/Rv_1.wig,2018_Carey_A-H/Rv_2.wig,2018_Carey_A-H/Rv_3.wig'
#Experimental Data: b'2018_Carey_A-H/663_1.wig,2018_Carey_A-H/663_2.wig'
#Annotation path: b'/quartz/data/TnSeq/tnseq_matrix_project/tuberculosis/H37Rv.prot_table' 
#Time: 2086.511485815048
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	log2FC	Sum Ctrl	Sum Exp	Delta Mean	p-value	Adj. p-value
Rv2121c	hisG	ATP phosphoribosyltransferase 	8	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2122c	hisE	phosphoribosyl-ATP pyrophosphatase 	2	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2123	PPE37	PPE FAMILY PROTEIN 	19	112.2	97.2	-0.21	6395.3	3695.37	-15.0	0.67410	1.00000
Rv2124c	metH	Probable 5-methyltetrahydrofolate--homocystein methyltransferase MetH (Methionine synthase, vitamin-B12 dependent isozyme) (MS) 	24	102.7	101.9	-0.01	7396.8	4889.22	-0.9	0.97750	1.00000
Rv2125	-	hypothetical protein Rv2125 	9	290.0	270.8	-0.10	7830.3	4874.30	-19.2	0.84110	1.00000
Rv2126c	PE_PGRS37	PE-PGRS FAMILY PROTEIN 	3	26.6	72.4	1.45	239.1	434.26	45.8	0.33320	0.92034
Rv2127	ansP1	Probable L-asparagine permease ansP1 	18	323.9	244.2	-0.41	17492.1	8790.73	-79.7	0.34010	0.92034
Rv2128	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	6	135.6	183.4	0.44	2440.7	2201.35	47.9	0.49290	0.96322
Rv2129c	-	short chain dehydrogenase 	10	155.7	179.4	0.20	4672.3	3587.62	23.6	0.65610	1.00000
Rv2130c	cysS	cysteinyl-tRNA synthetase 	14	3.1	0.6	-2.41	131.7	16.47	-2.5	0.00240	0.06990
Rv2131c	cysQ	POSSIBLE MONOPHOSPHATASE CYSQ 	7	46.0	83.5	0.86	966.9	1168.48	37.4	0.06240	0.54267
Rv2132	-	hypothetical protein Rv2132 	2	438.8	710.0	0.69	2632.8	2840.13	271.2	0.27090	0.88750
Rv2133c	-	hypothetical protein Rv2133c 	8	279.1	308.7	0.15	6699.6	4939.47	29.6	0.76380	1.00000
Rv2134c	-	hypothetical protein Rv2134c 	4	174.7	33.7	-2.37	2096.0	269.72	-141.0	0.49600	0.96327
Rv2135c	-	hypothetical protein Rv2135c 	4	122.2	85.2	-0.52	1465.9	681.30	-37.0	0.43150	0.93114
Rv2136c	uppP	undecaprenyl pyrophosphate phosphatase 	10	220.5	372.3	0.76	6613.7	7446.60	151.9	0.17490	0.77712
Rv2137c	-	hypothetical protein Rv2137c 	6	138.7	114.8	-0.27	2497.0	1377.02	-24.0	0.60460	0.99229
Rv2138	lppL	Probable conserved lipoprotein LppL 	10	1.4	4.0	1.51	41.9	79.49	2.6	0.11800	0.72174
Rv2139	pyrD	dihydroorotate dehydrogenase 2 	8	0.0	0.6	0.66	0.0	9.32	0.6	0.40090	0.92034
Rv2140c	TB18.6	hypothetical protein Rv2140c 	8	74.3	182.9	1.30	1783.8	2925.60	108.5	0.03440	0.41846
Rv2141c	-	hypothetical protein Rv2141c 	13	247.6	221.1	-0.16	9657.9	5749.72	-26.5	0.65940	1.00000
Rv2142c	-	hypothetical protein Rv2142c 	11	410.9	279.2	-0.56	13558.1	6142.32	-131.7	0.26530	0.88656
Rv2143	-	hypothetical protein Rv2143 	9	232.8	502.8	1.11	6284.6	9050.09	270.0	0.15300	0.75593
Rv2144c	-	Probable transmembrane protein 	3	129.6	75.2	-0.78	1166.3	451.32	-54.4	0.11630	0.72079
Rv2145c	wag31	CONSERVED HYPOTHETICAL PROTEIN WAG31 	6	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2146c	-	Possible conserved transmembrane protein 	0	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2147c	-	hypothetical protein Rv2147c 	12	0.1	0.0	-0.15	4.0	0.00	-0.1	1.00000	1.00000
Rv2148c	-	hypothetical protein Rv2148c 	5	130.5	323.8	1.31	1956.9	3238.44	193.4	0.10650	0.68428
Rv2149c	yfiH	conserved hypothetical protein YfiH 	4	277.2	230.2	-0.27	3326.7	1841.68	-47.0	0.72480	1.00000
Rv2150c	ftsZ	cell division protein FtsZ 	6	0.0	0.8	0.83	0.0	9.28	0.8	0.40160	0.92034
Rv2151c	ftsQ	POSSIBLE CELL DIVISION PROTEIN FTSQ 	5	1.7	1.9	0.13	25.5	18.57	0.2	1.00000	1.00000
Rv2152c	murC	UDP-N-acetylmuramate--L-alanine ligase 	12	0.0	0.3	0.42	0.0	8.18	0.3	0.39710	0.92034
Rv2153c	murG	N-acetylglucosaminyl transferase 	14	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2154c	ftsW	FtsW-like protein FtsW 	14	9.0	7.3	-0.31	378.8	203.60	-1.7	0.90880	1.00000
Rv2155c	murD	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase 	14	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2156c	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase 	7	0.0	1.2	1.11	0.0	16.32	1.2	0.39710	0.92034
Rv2157c	murF	Probable UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate- D-alanyl-D-alanyl ligase MurF 	7	0.0	2.5	1.80	0.0	34.85	2.5	0.01920	0.31920
Rv2158c	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase 	10	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2159c	-	hypothetical protein Rv2159c 	4	232.8	537.0	1.21	2793.6	4296.33	304.2	0.02870	0.37180
Rv2160A	-	hypothetical protein Rv2160A 	3	72.6	202.3	1.48	653.7	1213.92	129.7	0.39460	0.92034
Rv2160c	-	hypothetical protein Rv2160c 	2	3.7	13.3	1.85	22.2	53.37	9.6	0.40610	0.92034
Rv2161c	-	hypothetical protein Rv2161c 	7	240.8	305.3	0.34	5057.3	4274.13	64.5	0.44920	0.94116
Rv2162c	PE_PGRS38	PE-PGRS FAMILY PROTEIN 	9	129.4	87.7	-0.56	3495.1	1577.96	-41.8	0.44810	0.94116
Rv2163c	pbpB	Probable penicillin-binding membrane protein pbpB 	24	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2164c	-	PROBABLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	9	0.1	0.0	-0.18	3.6	0.00	-0.1	1.00000	1.00000
Rv2165c	mraW	S-adenosyl-methyltransferase MraW 	12	2.6	4.7	0.87	92.9	113.53	2.2	0.28390	0.90404
Rv2166c	-	hypothetical protein Rv2166c 	6	1.0	2.0	0.96	18.8	24.42	1.0	0.75900	1.00000
Rv2167c	-	PROBABLE TRANSPOSASE 	19	201.6	18.6	-3.44	11492.7	707.81	-183.0	0.00000	0.00000
Rv2168c	-	PROBABLE TRANSPOSASE 	3	265.9	30.0	-3.15	2393.4	179.74	-236.0	0.06570	0.55291
Rv2169c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	3	22.2	12.0	-0.89	199.4	71.73	-10.2	0.65620	1.00000
Rv2170	-	hypothetical protein Rv2170 	8	114.5	100.7	-0.19	2748.9	1610.70	-13.9	0.77830	1.00000
Rv2171	lppM	Probable conserved lipoprotein lppM 	7	146.9	117.8	-0.32	3084.3	1648.89	-29.1	0.45820	0.94495
Rv2172c	-	hypothetical protein Rv2172c 	10	0.1	0.4	1.67	3.8	8.12	0.3	0.75610	1.00000
Rv2173	idsA2	PROBABLE GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA2 (GGPPSASE) (GGPP SYNTHETASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE) 	14	33.9	64.7	0.93	1425.8	1811.24	30.7	0.29070	0.90892
Rv2174	-	Possible conserved integral membrane protein 	20	0.0	0.6	0.71	0.0	25.46	0.6	0.15480	0.75593
Rv2175c	-	conserved hypothetical regulatory protein 	4	307.7	90.8	-1.76	3693.0	726.40	-216.9	0.10550	0.68280
Rv2176	pknL	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE L PKNL (PROTEIN KINASE L) (STPK L) 	19	123.2	43.8	-1.49	7025.0	1663.61	-79.5	0.00450	0.11436
Rv2177c	-	POSSIBLE TRANSPOSASE 	4	127.0	148.0	0.22	1524.2	1184.15	21.0	0.67450	1.00000
Rv2178c	aroG	Probable 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase AroG (DAHP synthetase, phenylalanine-repressible) 	13	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2179c	-	hypothetical protein Rv2179c 	5	61.6	26.1	-1.24	923.4	260.53	-35.5	0.13300	0.75593
Rv2180c	-	Probable conserved integral membrane protein 	7	140.1	167.5	0.26	2941.1	2345.51	27.5	0.53630	0.97491
Rv2181	-	Probable conserved integral membrane protein 	12	272.9	251.7	-0.12	9824.7	6041.79	-21.2	0.77940	1.00000
Rv2182c	-	1-acylglycerol-3-phosphate O-acyltransferase 	14	0.1	38.4	8.72	3.8	1074.26	38.3	0.00000	0.00000
Rv2183c	-	hypothetical protein Rv2183c 	3	87.0	72.1	-0.27	782.8	432.36	-14.9	0.74780	1.00000
Rv2184c	-	hypothetical protein Rv2184c 	12	179.4	159.3	-0.17	6460.0	3824.10	-20.1	0.71520	1.00000
Rv2185c	TB16.3	hypothetical protein Rv2185c 	10	69.9	70.0	0.00	2097.6	1399.47	0.1	0.99850	1.00000
Rv2186c	-	hypothetical protein Rv2186c 	6	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2187	fadD15	Probable long-chain-fatty-acid-CoA ligase fadD15 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	26	213.1	158.2	-0.43	16622.6	8224.18	-55.0	0.14700	0.75593
Rv2188c	-	hypothetical protein Rv2188c 	13	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2189c	-	hypothetical protein Rv2189c 	8	68.9	40.9	-0.75	1652.4	654.92	-27.9	0.60080	0.99229
Rv2190c	-	hypothetical protein Rv2190c 	11	74.4	41.2	-0.85	2456.4	905.98	-33.3	0.34810	0.92034
Rv2191	-	hypothetical protein Rv2191 	22	199.9	207.9	0.06	13196.4	9148.61	8.0	0.87820	1.00000
Rv2192c	trpD	anthranilate phosphoribosyltransferase 	6	0.0	0.8	0.82	0.0	9.13	0.8	0.40490	0.92034
Rv2193	ctaE	PROBABLE CYTOCHROME C OXIDASE (SUBUNIT III) CTAE 	11	0.1	0.7	2.75	3.6	16.06	0.6	0.40030	0.92034
Rv2194	qcrC	Probable Ubiquinol-cytochrome C reductase QcrC(cytochrome C subunit) 	8	0.0	1.1	1.05	0.0	17.16	1.1	0.15690	0.75593
Rv2195	qcrA	Probable Rieske iron-sulfur protein QcrA 	15	0.1	0.0	-0.11	3.6	0.00	-0.1	1.00000	1.00000
Rv2196	qcrB	Probable Ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit) 	22	0.1	0.4	2.76	3.8	17.16	0.3	0.15940	0.75593
Rv2197c	-	Probable conserved transmembrane protein 	6	208.8	356.4	0.77	3758.9	4276.24	147.5	0.18630	0.78926
Rv2198c	mmpS3	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS3 	14	32.8	39.7	0.28	1375.5	1110.59	6.9	0.92460	1.00000
Rv2199c	-	Possible conserved integral membrane protein 	5	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2200c	ctaC	PROBABLE TRANSMEMBRANE CYTOCHROME C OXIDASE (SUBUNIT II) CTAC 	17	0.0	0.5	0.56	0.0	16.02	0.5	0.16160	0.75593
Rv2201	asnB	Probable asparagine synthetase AsnB 	22	0.1	0.4	2.75	3.6	16.02	0.3	0.40400	0.92034
Rv2202c	cbhK	Probable carbohydrate kinase CbhK 	13	4.0	10.2	1.35	155.4	264.83	6.2	0.03920	0.45059
Rv2203	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	10	271.9	255.1	-0.09	8156.6	5101.51	-16.8	0.87110	1.00000
Rv2204c	-	hypothetical protein Rv2204c 	4	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2205c	-	hypothetical protein Rv2205c 	7	245.7	173.8	-0.50	5160.2	2433.55	-71.9	0.43920	0.93554
Rv2206	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	7	39.0	30.4	-0.36	819.6	425.35	-8.6	0.66670	1.00000
Rv2207	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase 	8	6.5	5.3	-0.30	156.1	84.25	-1.2	0.62600	1.00000
Rv2208	cobS	cobalamin synthase 	8	62.0	89.4	0.53	1488.9	1430.54	27.4	0.48000	0.95856
Rv2209	-	Probable conserved integral membrane protein 	17	238.2	232.7	-0.03	12146.7	7912.42	-5.5	0.92920	1.00000
Rv2210c	ilvE	branched-chain amino acid aminotransferase 	15	0.9	2.8	1.65	39.8	82.93	1.9	0.07310	0.57078
Rv2211c	gcvT	glycine cleavage system aminomethyltransferase T 	15	0.0	0.3	0.34	0.0	7.96	0.3	0.40060	0.92034
Rv2212	-	hypothetical protein Rv2212 	7	136.0	181.6	0.42	2855.3	2542.93	45.7	0.48230	0.95994
Rv2213	pepB	leucyl aminopeptidase 	11	82.0	199.5	1.28	2705.2	4389.55	117.5	0.14600	0.75593
Rv2214c	ephD	short chain dehydrogenase 	21	191.1	103.5	-0.88	12042.4	4347.68	-87.6	0.02910	0.37334
Rv2215	dlaT	dihydrolipoamide acetyltransferase 	11	3.9	14.6	1.90	128.7	320.98	10.7	0.00540	0.12749
Rv2216	-	hypothetical protein Rv2216 	11	229.7	182.1	-0.34	7581.3	4006.39	-47.6	0.68440	1.00000
Rv2217	lipB	lipoyltransferase 	5	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2218	lipA	lipoyl synthase 	7	0.0	0.6	0.65	0.0	7.94	0.6	0.39850	0.92034
Rv2219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	0.0	0.8	0.84	0.0	7.92	0.8	0.39250	0.92034
Rv2219A	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	1	37.0	32.8	-0.18	111.1	65.55	-4.2	0.86950	1.00000
Rv2220	glnA1	GLUTAMINE SYNTHETASE GLNA1 (GLUTAMINE SYNTHASE) (GS-I) 	23	0.0	0.9	0.93	0.0	41.79	0.9	0.00860	0.17243
Rv2221c	glnE	GLUTAMATE-AMMONIA-LIGASE ADENYLYLTRANSFERASE GLNE (Glutamine-synthetase adenylyltransferase) 	32	5.4	4.7	-0.22	521.4	298.84	-0.8	0.71530	1.00000
Rv2222c	glnA2	PROBABLE GLUTAMINE SYNTHETASE GLNA2 (GLUTAMINE SYNTHASE) (GS-II) 	12	182.6	113.3	-0.69	6572.0	2720.25	-69.2	0.07070	0.56842
Rv2223c	-	Probable exported protease 	25	201.2	209.0	0.05	15087.3	10448.61	7.8	0.85220	1.00000
Rv2224c	-	Probable exported protease 	18	233.5	103.9	-1.17	12608.9	3741.11	-129.6	0.02380	0.33794
Rv2225	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase 	6	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2226	-	hypothetical protein Rv2226 	19	89.5	102.8	0.20	5099.5	3907.21	13.4	0.72330	1.00000
Rv2227	-	hypothetical protein Rv2227 	14	76.4	72.6	-0.07	3208.5	2032.04	-3.8	0.90770	1.00000
Rv2228c	-	hypothetical protein Rv2228c 	11	0.7	6.5	3.26	22.5	143.74	5.9	0.00050	0.02015
Rv2229c	-	hypothetical protein Rv2229c 	2	33.8	4.5	-2.91	202.8	17.94	-29.3	0.24200	0.85882
Rv2230c	-	hypothetical protein Rv2230c 	15	34.9	21.7	-0.69	1572.6	650.87	-13.3	0.33900	0.92034
Rv2231c	cobC	hypothetical protein Rv2231c 	9	37.7	46.4	0.30	1017.7	835.62	8.7	0.79600	1.00000
Rv2232	-	hypothetical protein Rv2232 	6	43.5	40.1	-0.12	783.3	480.73	-3.5	0.87740	1.00000
Rv2234	ptpA	PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPA (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) (LMW PHOSPHATASE) 	6	92.8	107.2	0.21	1669.7	1285.99	14.4	0.79710	1.00000
Rv2235	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	10	0.4	0.0	-0.46	11.3	0.00	-0.4	0.51000	0.96455
Rv2236c	cobD	cobalamin biosynthesis protein 	9	51.5	21.3	-1.27	1389.2	382.79	-30.2	0.20850	0.82043
Rv2237	-	hypothetical protein Rv2237 	11	166.2	91.0	-0.87	5484.3	2000.99	-75.2	0.21030	0.82101
Rv2238c	ahpE	Probable peroxiredoxin AhpE 	4	57.4	55.7	-0.04	688.5	445.27	-1.7	0.97590	1.00000
Rv2239c	-	hypothetical protein Rv2239c 	3	107.5	63.7	-0.75	967.6	382.41	-43.8	0.28540	0.90592
Rv2240c	-	hypothetical protein Rv2240c 	7	277.2	170.9	-0.70	5820.6	2392.78	-106.3	0.53910	0.97491
Rv2241	aceE	pyruvate dehydrogenase subunit E1 	43	38.5	142.2	1.88	4971.8	12233.13	103.7	0.00000	0.00000
Rv2242	-	hypothetical protein Rv2242 	11	0.0	0.4	0.49	0.0	8.93	0.4	0.40200	0.92034
Rv2243	fabD	acyl-carrier-protein S-malonyltransferase 	2	0.0	2.0	1.56	0.0	7.81	2.0	0.39780	0.92034
Rv2244	acpP	acyl carrier protein 	5	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2245	kasA	3-oxoacyl-(acyl carrier protein) synthase II 	9	0.1	1.8	3.66	3.8	32.35	1.7	0.05420	0.52490
Rv2246	kasB	3-oxoacyl-(acyl carrier protein) synthase II 	7	1.6	4.0	1.32	33.4	55.79	2.4	0.32570	0.92034
Rv2247	accD6	ACETYL/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD6 	12	0.0	0.3	0.41	0.0	7.81	0.3	0.40550	0.92034
Rv2248	-	hypothetical protein Rv2248 	9	54.9	99.6	0.86	1481.9	1792.37	44.7	0.25360	0.86883
Rv2249c	glpD1	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD1 	11	32.0	60.1	0.91	1055.9	1321.15	28.1	0.24850	0.86167
Rv2250A	-	POSSIBLE FLAVOPROTEIN 	3	17.3	151.9	3.13	155.6	911.11	134.6	0.03850	0.44786
Rv2250c	-	Possible transcriptional regulatory protein 	5	77.2	150.0	0.96	1157.7	1499.54	72.8	0.15830	0.75593
Rv2251	-	POSSIBLE FLAVOPROTEIN 	7	38.8	44.7	0.20	814.0	625.23	5.9	0.76210	1.00000
Rv2252	-	diacylglycerol kinase 	13	15.8	12.8	-0.30	614.3	333.58	-2.9	0.89430	1.00000
Rv2253	-	Possible secreted unknown protein 	9	59.5	61.4	0.04	1607.8	1105.33	1.9	0.94120	1.00000
Rv2254c	-	Probable integral membrane protein 	4	56.1	81.4	0.54	673.0	650.95	25.3	0.71100	1.00000
Rv2255c	-	hypothetical protein Rv2255c 	1	13.5	71.8	2.41	40.6	143.56	58.2	0.30230	0.91502
Rv2256c	-	hypothetical protein Rv2256c 	4	5.5	6.3	0.18	66.4	50.04	0.7	0.78330	1.00000
Rv2257c	-	hypothetical protein Rv2257c 	5	135.2	132.3	-0.03	2027.7	1323.25	-2.9	0.95230	1.00000
Rv2258c	-	Possible transcriptional regulatory protein 	12	181.0	190.1	0.07	6517.4	4562.55	9.1	0.85720	1.00000
Rv2259	adhE2	Probable zinc-dependent alcohol dehydrogenase AdhE2 	9	85.7	68.4	-0.33	2315.0	1231.69	-17.3	0.69500	1.00000
Rv2260	-	hypothetical protein Rv2260 	5	57.1	34.4	-0.73	856.3	343.83	-22.7	0.50380	0.96395
Rv2261c	-	hypothetical protein Rv2261c 	3	173.0	33.3	-2.38	1557.2	199.81	-139.7	0.03540	0.42793
Rv2262c	-	hypothetical protein Rv2262c 	9	157.6	86.1	-0.87	4254.8	1549.78	-71.5	0.08780	0.62446
Rv2263	-	short chain dehydrogenase 	8	282.8	252.1	-0.17	6786.4	4033.17	-30.7	0.68370	1.00000
Rv2264c	-	conserved hypothetical proline rich protein 	21	92.1	93.7	0.02	5801.8	3934.00	1.6	0.95840	1.00000
Rv2265	-	Possible conserved integral membrane protein 	11	116.1	79.5	-0.55	3831.0	1748.92	-36.6	0.18160	0.78888
Rv2266	cyp124	Probable cytochrome P450 124 CYP124 	13	124.2	145.8	0.23	4842.5	3791.66	21.7	0.69120	1.00000
Rv2267c	-	hypothetical protein Rv2267c 	28	75.6	53.1	-0.51	6349.3	2974.62	-22.5	0.33210	0.92034
Rv2268c	cyp128	PROBABLE CYTOCHROME P450 128 CYP128 	21	30.7	44.3	0.53	1932.1	1859.15	13.6	0.44460	0.94009
Rv2269c	-	hypothetical protein Rv2269c 	7	53.5	49.1	-0.12	1124.0	687.81	-4.4	0.89270	1.00000
Rv2270	lppN	PROBABLE LIPOPROTEIN LPPN 	9	97.7	72.2	-0.44	2638.2	1298.93	-25.5	0.50340	0.96395
Rv2271	-	hypothetical protein Rv2271 	4	136.6	52.0	-1.39	1638.7	416.26	-84.5	0.06880	0.56252
Rv2272	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	2	75.5	50.8	-0.57	453.0	203.12	-24.7	0.59140	0.99229
Rv2273	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	4	87.3	139.2	0.67	1047.5	1113.77	51.9	0.61320	0.99498
Rv2274c	-	hypothetical protein Rv2274c 	5	34.2	42.4	0.31	512.9	424.34	8.2	0.81010	1.00000
Rv2275	-	hypothetical protein Rv2275 	13	28.1	33.7	0.26	1095.4	876.13	5.6	0.76570	1.00000
Rv2276	cyp121	CYTOCHROME P450 121 CYP121 	12	26.0	41.9	0.69	936.6	1006.36	15.9	0.49300	0.96322
Rv2277c	-	Possible glycerolphosphodiesterase 	9	65.1	47.3	-0.46	1758.7	851.49	-17.8	0.56020	0.98419
Rv2278	-	PROBABLE TRANSPOSASE 	3	243.2	31.2	-2.96	2188.7	187.24	-212.0	0.05270	0.51919
Rv2279	-	PROBABLE TRANSPOSASE 	17	178.6	17.9	-3.32	9107.2	607.14	-160.7	0.00050	0.02015
Rv2280	-	Probable dehydrogenase 	14	126.4	56.6	-1.16	5308.7	1583.52	-69.8	0.03840	0.44786
Rv2281	pitB	Putative phosphate-transport permease PitB 	20	46.2	39.7	-0.22	2769.4	1588.29	-6.4	0.68300	1.00000
Rv2282c	-	Probable transcription regulator (lysR family) 	10	32.2	35.6	0.15	964.6	711.15	3.4	0.91160	1.00000
Rv2283	-	hypothetical protein Rv2283 	1	54.8	3.9	-3.83	164.5	7.70	-51.0	0.30330	0.91502
Rv2284	lipM	Probable esterase LipM 	18	53.5	35.6	-0.59	2890.2	1282.00	-17.9	0.23460	0.85308
Rv2285	-	hypothetical protein Rv2285 	16	150.0	104.6	-0.52	7199.8	3348.47	-45.4	0.27370	0.88850
Rv2286c	-	hypothetical protein Rv2286c 	6	188.8	123.7	-0.61	3398.7	1484.64	-65.1	0.34870	0.92034
Rv2287	yjcE	Probable conserved integral membrane transport protein YjcE 	13	129.2	204.2	0.66	5037.9	5308.96	75.0	0.14530	0.75593
Rv2288	-	hypothetical protein Rv2288 	4	96.7	120.7	0.32	1160.8	965.55	24.0	0.65450	1.00000
Rv2289	cdh	CDP-diacylglycerol pyrophosphatase 	16	110.8	121.2	0.13	5319.7	3879.11	10.4	0.78280	1.00000
Rv2290	lppO	Probable conserved lipoprotein lppO 	10	166.1	162.1	-0.03	4981.7	3241.58	-4.0	0.96130	1.00000
Rv2291	sseB	Probable thiosulfate sulfurtransferase SseB 	14	108.9	78.7	-0.47	4574.3	2202.63	-30.2	0.45980	0.94616
Rv2292c	-	hypothetical protein Rv2292c 	2	139.2	40.6	-1.78	835.4	162.33	-98.7	0.14530	0.75593
Rv2293c	-	hypothetical protein Rv2293c 	9	179.5	167.8	-0.10	4847.5	3020.56	-11.7	0.84820	1.00000
Rv2294	-	Probable aminotransferase 	15	292.7	201.1	-0.54	13172.9	6034.07	-91.6	0.14730	0.75593
Rv2295	-	hypothetical protein Rv2295 	9	164.5	122.8	-0.42	4442.6	2211.14	-41.7	0.40070	0.92034
Rv2296	-	haloalkane dehalogenase 	12	205.7	258.4	0.33	7405.1	6201.86	52.7	0.49880	0.96327
Rv2297	-	hypothetical protein Rv2297 	7	223.8	240.5	0.10	4699.5	3366.78	16.7	0.91390	1.00000
Rv2298	-	hypothetical protein Rv2298 	14	174.0	125.7	-0.47	7307.9	3518.30	-48.3	0.28170	0.90167
Rv2299c	htpG	heat shock protein 90 	20	193.7	155.8	-0.31	11623.9	6232.96	-37.9	0.38580	0.92034
Rv2300c	-	hypothetical protein Rv2300c 	8	192.7	161.1	-0.26	4625.4	2577.90	-31.6	0.64680	1.00000
Rv2301	cut2	PROBABLE CUTINASE CUT2 	6	180.9	167.2	-0.11	3256.6	2006.51	-13.7	0.83190	1.00000
Rv2302	-	hypothetical protein Rv2302 	3	250.5	337.8	0.43	2254.6	2027.08	87.3	0.50120	0.96395
Rv2303c	-	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN 	12	192.4	159.4	-0.27	6924.8	3826.26	-32.9	0.59600	0.99229
Rv2304c	-	hypothetical protein Rv2304c 	0	0.0	0.0	0.00	0.0	0.00	0.0	1.00000	1.00000
Rv2305	-	hypothetical protein Rv2305 	7	174.8	234.5	0.42	3671.6	3282.44	59.6	0.35860	0.92034
Rv2306A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	5	251.8	306.6	0.28	3777.2	3065.96	54.8	0.62600	1.00000
Rv2306B	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	4	84.1	45.8	-0.88	1008.8	366.44	-38.3	0.24090	0.85882
Rv2307A	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	2	391.2	264.2	-0.57	2347.1	1056.97	-126.9	0.15860	0.75593
Rv2307B	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	17	23.6	13.4	-0.81	1201.5	455.95	-10.1	0.31720	0.92034
Rv2307D	-	hypothetical protein Rv2307D 	5	149.0	173.6	0.22	2235.6	1735.60	24.5	0.75810	1.00000
Rv2307c	-	hypothetical protein Rv2307c 	12	168.3	183.2	0.12	6058.8	4397.99	15.0	0.78610	1.00000
Rv2308	-	hypothetical protein Rv2308 	10	195.1	227.3	0.22	5851.8	4546.63	32.3	0.60570	0.99229
Rv2309A	-	hypothetical protein Rv2309A 	10	149.9	125.1	-0.26	4496.5	2502.18	-24.8	0.64710	1.00000
Rv2309c	-	POSSIBLE INTEGRASE (FRAGMENT) 	5	358.1	381.1	0.09	5370.8	3810.79	23.0	0.92850	1.00000
Rv2310	-	POSSIBLE EXCISIONASE 	2	35.3	46.3	0.39	212.1	185.11	10.9	0.82070	1.00000
