#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'H37Rv_vs_delta_Rv3594_TTR.dat', mode 'w' at 0x2d7dc00> expList=['delta_Rv3594_TnSeq.wig'] doAdaptive=False ctrlList=['H37Rv_TnSeq.wig']
#Control Samples:  H37Rv_TnSeq.wig
#Experimental Samples:  delta_Rv3594_TnSeq.wig
#Normalized with TTR
#TTR factors:	1.0000	0.9593
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv2386c	mbtI	salicylate synthase MbtI 	18	7	193.0	55.6	-137.4	-1.79	0.09410	1.00000
Rv2387	-	hypothetical protein Rv2387 	24	23	4390.0	4150.0	-240.0	-0.08	0.85660	1.00000
Rv2388c	hemN	coproporphyrinogen III oxidase 	20	19	2161.0	1950.3	-210.7	-0.15	0.80070	1.00000
Rv2389c	rpfD	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD 	9	9	2438.0	2316.8	-121.2	-0.07	0.89190	1.00000
Rv2390c	-	hypothetical protein Rv2390c 	6	5	2096.0	2199.7	103.7	0.07	0.95300	1.00000
Rv2391	nirA	PROBABLE FERREDOXIN-DEPENDENT NITRITE REDUCTASE NIRA 	19	9	19.0	9.6	-9.4	-0.99	0.33980	1.00000
Rv2392	cysH	phosphoadenosine phosphosulfate reductase 	13	6	7.0	10.6	3.6	0.59	0.46910	1.00000
Rv2393	-	hypothetical protein Rv2393 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2394	ggtB	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE) 	30	27	3571.0	2887.6	-683.4	-0.31	0.51020	1.00000
Rv2395	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	37	35	6431.0	7032.8	601.8	0.13	0.78090	1.00000
Rv2396	PE_PGRS41	PE-PGRS FAMILY PROTEIN 	14	11	3023.0	3727.0	704.0	0.30	0.78360	1.00000
Rv2397c	cysA1	PROBABLE SULFATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER CYSA1 	15	4	2.0	48.0	46.0	4.58	0.88780	1.00000
Rv2398c	cysW	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW 	18	3	1048.0	420.2	-627.8	-1.32	0.49920	1.00000
Rv2399c	cysT	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST 	10	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv2400c	subI	PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI 	19	9	11.0	19.2	8.2	0.80	0.72690	1.00000
Rv2401	-	hypothetical protein Rv2401 	4	3	372.0	175.6	-196.4	-1.08	0.69820	1.00000
Rv2401A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2402	-	hypothetical protein Rv2402 	28	25	3129.0	2713.9	-415.1	-0.21	0.57060	1.00000
Rv2403c	lppR	PROBABLE CONSERVED LIPOPROTEIN LPPR 	7	5	255.0	529.5	274.5	1.05	0.21610	1.00000
Rv2404c	lepA	GTP-binding protein LepA 	30	26	66.0	1158.9	1092.9	4.13	0.00000	0.00000
Rv2405	-	hypothetical protein Rv2405 	9	9	549.0	729.1	180.1	0.41	0.63910	1.00000
Rv2406c	-	hypothetical protein Rv2406c 	8	8	2378.0	1843.8	-534.2	-0.37	0.62790	1.00000
Rv2407	-	ribonuclease Z 	10	8	1179.0	1086.9	-92.1	-0.12	0.84900	1.00000
Rv2408	PE24	POSSIBLE PE FAMILY-RELATED PROTEIN 	16	16	2397.0	2373.4	-23.6	-0.01	0.98140	1.00000
Rv2409c	-	hypothetical protein Rv2409c 	20	20	1301.0	1162.7	-138.3	-0.16	0.82860	1.00000
Rv2410c	-	hypothetical protein Rv2410c 	11	9	722.0	638.9	-83.1	-0.18	0.80980	1.00000
Rv2411c	-	hypothetical protein Rv2411c 	24	22	5947.0	6665.4	718.4	0.16	0.77430	1.00000
Rv2412	rpsT	30S ribosomal protein S20 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2413c	-	hypothetical protein Rv2413c 	13	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv2414c	-	hypothetical protein Rv2414c 	11	11	1737.0	1935.0	198.0	0.16	0.87290	1.00000
Rv2415c	-	hypothetical protein Rv2415c 	14	11	876.0	813.5	-62.5	-0.11	0.91350	1.00000
Rv2416c	eis	hypothetical protein Rv2416c 	28	18	495.0	1037.0	542.0	1.07	0.05030	1.00000
Rv2417c	-	hypothetical protein Rv2417c 	12	11	418.0	713.7	295.7	0.77	0.25630	1.00000
Rv2418c	-	hypothetical protein Rv2418c 	21	2	0.0	1.9	1.9	0.94	0.32910	1.00000
Rv2419c	-	PROBABLE PHOSPHOGLYCERATE MUTASE (PHOSPHOGLYCEROMUTASE) 	7	4	57.0	67.2	10.2	0.24	0.73780	1.00000
Rv2420c	-	hypothetical protein Rv2420c 	4	3	2.0	46.0	44.0	4.53	0.40580	1.00000
Rv2421c	nadD	nicotinic acid mononucleotide adenyltransferase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2422	-	hypothetical protein Rv2422 	4	4	58.0	98.8	40.8	0.77	0.45400	1.00000
Rv2423	-	hypothetical protein Rv2423 	18	17	3768.0	2938.4	-829.6	-0.36	0.85830	1.00000
Rv2424c	-	PROBABLE TRANSPOSASE 	7	6	1603.0	1139.7	-463.3	-0.49	0.31380	1.00000
Rv2425c	-	hypothetical protein Rv2425c 	18	16	1540.0	1935.9	395.9	0.33	0.51240	1.00000
Rv2426c	-	hypothetical protein Rv2426c 	10	8	1138.0	931.5	-206.5	-0.29	0.71560	1.00000
Rv2427c	proA	gamma-glutamyl phosphate reductase 	16	14	1534.0	1609.7	75.7	0.07	0.89750	1.00000
Rv2428	ahpC	ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C) 	9	7	470.0	415.4	-54.6	-0.18	0.74270	1.00000
Rv2429	ahpD	ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D) 	13	12	561.0	1181.9	620.9	1.08	0.08450	1.00000
Rv2430c	PPE41	PPE FAMILY PROTEIN 	10	10	2102.0	1608.8	-493.2	-0.39	0.60030	1.00000
Rv2431c	PE25	PE FAMILY PROTEIN 	6	6	691.0	848.0	157.0	0.30	0.71720	1.00000
Rv2432c	-	hypothetical protein Rv2432c 	7	7	562.0	535.3	-26.7	-0.07	0.91160	1.00000
Rv2433c	-	hypothetical protein Rv2433c 	6	4	576.0	455.7	-120.3	-0.34	0.91020	1.00000
Rv2434c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	25	15	898.0	520.0	-378.0	-0.79	0.40880	1.00000
Rv2435c	-	PROBABLE CYCLASE (ADENYLYL-OR GUANYLYL-)(ADENYLATE-OR GUANYLATE-) 	56	48	2398.0	3056.4	658.4	0.35	0.34910	1.00000
Rv2436	rbsK	RIBOKINASE RBSK 	12	9	528.0	687.8	159.8	0.38	0.64380	1.00000
Rv2437	-	hypothetical protein Rv2437 	9	8	458.0	339.6	-118.4	-0.43	0.47510	1.00000
Rv2438A	-	hypothetical protein Rv2438A 	5	2	162.0	15.3	-146.7	-3.40	0.33640	1.00000
Rv2438c	nadE	NAD synthetase 	39	2	2.0	0.0	-2.0	-1.00	0.34030	1.00000
Rv2439c	proB	gamma-glutamyl kinase 	12	1	2.0	0.0	-2.0	-1.00	1.00000	1.00000
Rv2440c	obgE	GTPase ObgE 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2441c	rpmA	50S ribosomal protein L27 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2442c	rplU	50S ribosomal protein L21 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2443	dctA	PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA 	21	20	3988.0	3162.9	-825.1	-0.33	0.41240	1.00000
Rv2444c	rne	POSSIBLE RIBONUCLEASE E RNE 	32	9	491.0	182.3	-308.7	-1.43	0.41520	1.00000
Rv2445c	ndk	nucleoside diphosphate kinase 	4	4	5.0	26.9	21.9	2.43	0.25840	1.00000
Rv2446c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	7	7	571.0	589.0	18.0	0.04	0.96440	1.00000
Rv2447c	folC	PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS) 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2448c	valS	valyl-tRNA synthetase 	27	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv2449c	-	hypothetical protein Rv2449c 	26	25	3243.0	2510.5	-732.5	-0.37	0.35560	1.00000
Rv2450c	rpfE	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE 	8	6	660.0	542.0	-118.0	-0.28	0.63900	1.00000
Rv2451	-	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN 	8	7	747.0	788.6	41.6	0.08	0.87150	1.00000
Rv2452c	-	hypothetical protein Rv2452c 	7	7	638.0	484.5	-153.5	-0.40	0.54540	1.00000
Rv2453c	mobA	molybdopterin-guanine dinucleotide biosynthesis protein A 	5	5	1534.0	1066.8	-467.2	-0.52	0.69300	1.00000
Rv2454c	-	2-oxoglutarate ferredoxin oxidoreductase subunit beta 	15	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv2455c	-	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT) 	37	2	1.0	1.0	-0.0	-0.06	1.00000	1.00000
Rv2456c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	20	19	5996.0	6395.8	399.8	0.09	0.87480	1.00000
Rv2457c	clpX	ATP-dependent protease ATP-binding subunit 	18	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv2458	mmuM	homocysteine methyltransferase 	17	16	1808.0	2155.6	347.6	0.25	0.62720	1.00000
Rv2459	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	20	4024.0	3950.5	-73.5	-0.03	0.95600	1.00000
Rv2460c	clpP2	ATP-dependent Clp protease proteolytic subunit 	10	2	0.0	9.6	9.6	3.26	0.33550	1.00000
Rv2461c	clpP	ATP-dependent Clp protease proteolytic subunit 	10	1	1.0	1.9	0.9	0.94	1.00000	1.00000
Rv2462c	tig	trigger factor 	19	18	945.0	3963.9	3018.9	2.07	0.00120	0.10882
Rv2463	lipP	PROBABLE ESTERASE/LIPASE LIPP 	20	19	3925.0	3949.5	24.5	0.01	0.98830	1.00000
Rv2464c	-	POSSIBLE DNA GLYCOSYLASE 	11	10	2072.0	2568.1	496.1	0.31	0.69900	1.00000
Rv2465c	-	ribose-5-phosphate isomerase B 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2466c	-	hypothetical protein Rv2466c 	9	8	654.0	514.2	-139.8	-0.35	0.69040	1.00000
Rv2467	pepN	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE) 	38	36	812.0	2665.0	1853.0	1.71	0.00000	0.00000
Rv2468c	-	hypothetical protein Rv2468c 	5	5	769.0	576.6	-192.4	-0.42	0.44100	1.00000
Rv2469c	-	hypothetical protein Rv2469c 	9	8	832.0	1037.0	205.0	0.32	0.76000	1.00000
Rv2470	glbO	POSSIBLE GLOBIN (OXYGEN-BINDING PROTEIN) GLBO 	9	8	2.0	18.2	16.2	3.19	0.00090	0.08550
Rv2471	aglA	PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE) 	16	15	1972.0	1476.4	-495.6	-0.42	0.58790	1.00000
Rv2472	-	hypothetical protein Rv2472 	8	8	691.0	603.4	-87.6	-0.20	0.84510	1.00000
Rv2473	-	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN 	17	15	1364.0	1684.6	320.6	0.30	0.55860	1.00000
Rv2474c	-	hypothetical protein Rv2474c 	13	8	46.0	72.9	26.9	0.66	0.49330	1.00000
Rv2475c	-	hypothetical protein Rv2475c 	8	8	684.0	697.4	13.4	0.03	0.97360	1.00000
Rv2476c	gdh	PROBABLE NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH (NAD-GDH) (NAD-DEPENDENT GLUTAMIC DEHYDROGENASE) 	64	55	2881.0	1887.0	-994.0	-0.61	0.03920	1.00000
Rv2477c	-	putative ABC transporter ATP-binding protein 	27	2	12.0	13.4	1.4	0.16	1.00000	1.00000
Rv2478c	-	hypothetical protein Rv2478c 	6	5	850.0	1251.9	401.9	0.56	0.53340	1.00000
Rv2479c	-	PROBABLE TRANSPOSASE 	26	25	3023.0	3164.8	141.8	0.07	0.89920	1.00000
Rv2480c	-	POSSIBLE TRANSPOSASE 	4	4	689.0	809.7	120.7	0.23	0.71710	1.00000
Rv2481c	-	hypothetical protein Rv2481c 	5	5	788.0	801.0	13.0	0.02	0.99160	1.00000
Rv2482c	plsB2	glycerol-3-phosphate acyltransferase 	41	35	2405.0	2800.3	395.3	0.22	0.58740	1.00000
Rv2483c	plsC	POSSIBLE TRANSMEMBRANE PHOSPHOLIPID BIOSYNTHESIS BIFUNCTIONNAL ENZYME PLSC: PUTATIVE L-3-PHOSPHOSERINE PHOSPHATASE (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSP) (PSPASE) + 1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE (1-AGP ACYLTRANSFERASE) (1-AGPAT) (LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE) (LPAAT) 	27	22	1130.0	1097.5	-32.5	-0.04	0.93760	1.00000
Rv2484c	-	hypothetical protein Rv2484c 	22	20	1216.0	1057.2	-158.8	-0.20	0.63950	1.00000
Rv2485c	lipQ	PROBABLE CARBOXYLESTERASE LIPQ 	20	20	2798.0	3171.5	373.5	0.18	0.72710	1.00000
Rv2486	echA14	enoyl-CoA hydratase 	10	9	1960.0	1878.4	-81.6	-0.06	0.91660	1.00000
Rv2487c	PE_PGRS42	PE-PGRS FAMILY PROTEIN 	25	22	1252.0	1040.9	-211.1	-0.27	0.66250	1.00000
Rv2488c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (LUXR-FAMILY) 	46	40	4681.0	5331.0	650.0	0.19	0.60730	1.00000
Rv2489c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	5	4	489.0	723.3	234.3	0.56	0.62100	1.00000
Rv2490c	PE_PGRS43	PE-PGRS FAMILY PROTEIN 	51	40	5382.0	5944.9	562.9	0.14	0.76400	1.00000
Rv2491	-	hypothetical protein Rv2491 	15	10	703.0	593.8	-109.2	-0.24	0.73950	1.00000
Rv2492	-	hypothetical protein Rv2492 	31	16	1131.0	452.8	-678.2	-1.32	0.08080	1.00000
Rv2493	-	hypothetical protein Rv2493 	0	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2494	-	hypothetical protein Rv2494 	5	4	515.0	412.5	-102.5	-0.32	0.79330	1.00000
Rv2495c	pdhC	branched-chain alpha-keto acid dehydrogenase subunit E2 	14	11	423.0	307.9	-115.1	-0.46	0.56810	1.00000
Rv2496c	pdhB	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (BETA SUBUNIT) PDHB (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	24	15	1174.0	1111.9	-62.1	-0.08	0.92010	1.00000
Rv2497c	pdhA	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (ALPHA SUBUNIT) PDHA (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	22	17	2053.0	1798.7	-254.3	-0.19	0.73660	1.00000
Rv2498c	citE	PROBABLE CITRATE (PRO-3S)-LYASE (BETA SUBUNIT) CITE (CITRASE) (CITRATASE) (CITRITASE) (CITRIDESMOLASE) (CITRASE ALDOLASE) 	9	9	522.0	523.8	1.8	0.00	0.99500	1.00000
Rv2499c	-	POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN 	6	5	265.0	372.2	107.2	0.49	0.56730	1.00000
Rv2500c	fadE19	POSSIBLE ACYL-CoA DEHYDROGENASE FADE19 (MMGC) 	28	19	413.0	520.9	107.9	0.33	0.49890	1.00000
Rv2501c	accA1	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA1: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	27	20	763.0	514.2	-248.8	-0.57	0.34050	1.00000
Rv2502c	accD1	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD1 	29	23	1438.0	1397.7	-40.3	-0.04	0.93950	1.00000
Rv2503c	scoB	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (BETA SUBUNIT) SCOB (3-OXO-ACID:COA TRANSFERASE) (OXCT B) (SUCCINYL CoA:3-OXOACID CoA-TRANSFERASE) 	7	6	300.0	43.2	-256.8	-2.80	0.07740	1.00000
Rv2504c	scoA	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (ALPHA SUBUNIT) SCOA (3-OXO ACID:CoA TRANSFERASE) (OXCT A) (SUCCINYL-COA:3-OXOACID-COENZYME A TRANSFERASE) 	12	9	1216.0	825.0	-391.0	-0.56	0.63110	1.00000
Rv2505c	fadD35	acyl-CoA synthetase 	36	32	3290.0	2218.0	-1072.0	-0.57	0.22640	1.00000
Rv2506	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	8	907.0	557.4	-349.6	-0.70	0.30630	1.00000
Rv2507	-	POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	19	12	17.0	61.4	44.4	1.85	0.00510	0.31099
Rv2508c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE LEUCINE AND ALANINE RICH PROTEIN 	17	17	1119.0	1095.5	-23.5	-0.03	0.94850	1.00000
Rv2509	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2510c	-	hypothetical protein Rv2510c 	16	14	852.0	659.1	-192.9	-0.37	0.69170	1.00000
Rv2511	orn	oligoribonuclease 	8	2	0.0	13.4	13.4	3.75	0.33370	1.00000
Rv2512c	-	IS1081 transposase 	16	16	1288.0	1289.3	1.3	0.00	0.99810	1.00000
Rv2513	-	hypothetical protein Rv2513 	8	7	1168.0	1066.8	-101.2	-0.13	0.85290	1.00000
Rv2514c	-	hypothetical protein Rv2514c 	7	5	283.0	186.1	-96.9	-0.60	0.77740	1.00000
Rv2515c	-	hypothetical protein Rv2515c 	21	17	697.0	882.6	185.6	0.34	0.50340	1.00000
Rv2516c	-	hypothetical protein Rv2516c 	13	2	44.0	109.4	65.4	1.31	0.66200	1.00000
Rv2517c	-	hypothetical protein Rv2517c 	7	7	1052.0	708.9	-343.1	-0.57	0.54440	1.00000
Rv2518c	lppS	PROBABLE CONSERVED LIPOPROTEIN LPPS 	21	12	33.0	33.6	0.6	0.02	0.96940	1.00000
Rv2519	PE26	PE FAMILY PROTEIN 	35	33	3736.0	3563.9	-172.1	-0.07	0.87810	1.00000
Rv2520c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2521	bcp	PROBABLE BACTERIOFERRITIN COMIGRATORY PROTEIN BCP 	10	9	828.0	1491.7	663.7	0.85	0.55930	1.00000
Rv2522c	-	hypothetical protein Rv2522c 	19	13	1034.0	596.7	-437.3	-0.79	0.28200	1.00000
Rv2523c	acpS	4'-phosphopantetheinyl transferase 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2524c	fas	PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID SYNTHETASE) 	71	2	29.0	331.0	302.0	3.51	0.67420	1.00000
Rv2525c	-	hypothetical protein Rv2525c 	12	12	2661.0	1941.7	-719.3	-0.45	0.59120	1.00000
Rv2526	-	hypothetical protein Rv2526 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2527	-	hypothetical protein Rv2527 	9	8	408.0	759.8	351.8	0.90	0.31150	1.00000
Rv2528c	mrr	PROBABLE RESTRICTION SYSTEM PROTEIN MRR 	10	9	861.0	870.1	9.1	0.02	0.98310	1.00000
Rv2529	-	hypothetical protein Rv2529 	16	15	1122.0	1005.4	-116.6	-0.16	0.85050	1.00000
Rv2530A	-	hypothetical protein Rv2530A 	4	4	6.0	224.5	218.5	5.23	0.02800	0.85892
Rv2530c	-	hypothetical protein Rv2530c 	3	2	49.0	129.5	80.5	1.40	0.66750	1.00000
Rv2531c	-	PROBABLE AMINO ACID DECARBOXYLASE 	50	47	3986.0	3652.1	-333.9	-0.13	0.72780	1.00000
Rv2532c	-	hypothetical protein Rv2532c 	6	6	511.0	536.3	25.3	0.07	0.91250	1.00000
Rv2533c	nusB	transcription antitermination protein NusB 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2534c	efp	elongation factor P 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2535c	pepQ	PROBABLE CYTOPLASMIC PEPTIDASE PEPQ 	19	15	67.0	365.5	298.5	2.45	0.00030	0.03741
Rv2536	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	9	7	827.0	1148.3	321.3	0.47	0.54240	1.00000
Rv2537c	aroD	3-dehydroquinate dehydratase 	7	1	87.0	33.6	-53.4	-1.37	1.00000	1.00000
Rv2538c	aroB	3-dehydroquinate synthase 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2539c	aroK	shikimate kinase 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2540c	aroF	chorismate synthase 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2541	-	HYPOTHETICAL ALANINE RICH PROTEIN 	3	2	53.0	128.5	75.5	1.28	1.00000	1.00000
Rv2542	-	hypothetical protein Rv2542 	13	9	2364.0	1621.3	-742.7	-0.54	0.29650	1.00000
Rv2543	lppA	PROBABLE CONSERVED LIPOPROTEIN LPPA 	14	11	1879.0	2430.9	551.9	0.37	0.68770	1.00000
Rv2544	lppB	PROBABLE CONSERVED LIPOPROTEIN LPPB 	15	13	632.0	1180.0	548.0	0.90	0.15830	1.00000
Rv2545	-	hypothetical protein Rv2545 	10	9	2803.0	3071.8	268.8	0.13	0.88050	1.00000
Rv2546	-	hypothetical protein Rv2546 	9	8	1249.0	1182.8	-66.2	-0.08	0.89630	1.00000
Rv2547	-	hypothetical protein Rv2547 	2	2	121.0	647.5	526.5	2.42	0.33670	1.00000
Rv2548	-	hypothetical protein Rv2548 	5	3	335.0	404.8	69.8	0.27	0.80290	1.00000
Rv2549c	-	hypothetical protein Rv2549c 	5	5	943.0	1246.2	303.2	0.40	0.46280	1.00000
Rv2550c	-	hypothetical protein Rv2550c 	6	4	294.0	651.4	357.4	1.15	0.39530	1.00000
Rv2551c	-	hypothetical protein Rv2551c 	2	1	928.0	223.5	-704.5	-2.05	1.00000	1.00000
Rv2552c	aroE	shikimate 5-dehydrogenase 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2553c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	15	186.0	961.2	775.2	2.37	0.00010	0.01425
Rv2554c	-	Holliday junction resolvase-like protein 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2555c	alaS	alanyl-tRNA synthetase 	42	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv2556c	-	hypothetical protein Rv2556c 	5	4	178.0	350.2	172.2	0.98	0.50870	1.00000
Rv2557	-	hypothetical protein Rv2557 	12	10	2736.0	2502.9	-233.1	-0.13	0.82590	1.00000
Rv2558	-	hypothetical protein Rv2558 	7	6	578.0	1393.9	815.9	1.27	0.22500	1.00000
Rv2559c	-	recombination factor protein RarA 	15	13	1597.0	1217.4	-379.6	-0.39	0.50670	1.00000
Rv2560	-	PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN 	24	23	2610.0	3362.4	752.4	0.37	0.45370	1.00000
Rv2561	-	hypothetical protein Rv2561 	3	3	755.0	798.2	43.2	0.08	1.00000	1.00000
Rv2562	-	hypothetical protein Rv2562 	8	8	1566.0	1686.5	120.5	0.11	0.87940	1.00000
Rv2563	-	PROBABLE GLUTAMINE-TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER 	9	7	151.0	5.8	-145.2	-4.71	0.00140	0.11885
Rv2564	glnQ	PROBABLE GLUTAMINE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER GLNQ 	14	9	198.0	7.7	-190.3	-4.69	0.00040	0.04560
Rv2565	-	hypothetical protein Rv2565 	26	21	2536.0	2351.3	-184.7	-0.11	0.87010	1.00000
Rv2566	-	LONG CONSERVED HYPOTHETICAL PROTEIN 	52	44	3908.0	4181.7	273.7	0.10	0.82960	1.00000
Rv2567	-	CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN 	39	27	2450.0	2357.1	-92.9	-0.06	0.90330	1.00000
Rv2568c	-	hypothetical protein Rv2568c 	17	14	1147.0	1242.3	95.3	0.12	0.87440	1.00000
Rv2569c	-	hypothetical protein Rv2569c 	23	22	3632.0	2557.6	-1074.4	-0.51	0.27700	1.00000
Rv2570	-	hypothetical protein Rv2570 	4	4	243.0	308.9	65.9	0.35	0.82720	1.00000
Rv2571c	-	PROBABLE TRANSMEMBRANE ALANINE AND VALINE AND LEUCINE RICH PROTEIN 	9	9	576.0	784.7	208.7	0.45	0.59240	1.00000
Rv2572c	aspS	aspartyl-tRNA synthetase 	23	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2573	-	2-dehydropantoate 2-reductase 	4	4	500.0	597.7	97.7	0.26	0.74290	1.00000
Rv2574	-	hypothetical protein Rv2574 	8	8	646.0	601.5	-44.5	-0.10	0.88400	1.00000
Rv2575	-	POSSIBLE CONSERVED MEMBRANE GLYCINE RICH PROTEIN 	18	16	1157.0	1344.0	187.0	0.22	0.69850	1.00000
Rv2576c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	11	9	1269.0	1423.6	154.6	0.17	0.78670	1.00000
Rv2577	-	hypothetical protein Rv2577 	40	32	2822.0	3002.7	180.7	0.09	0.83600	1.00000
Rv2578c	-	hypothetical protein Rv2578c 	17	14	1326.0	1272.1	-53.9	-0.06	0.93720	1.00000
Rv2579	dhaA	haloalkane dehalogenase 	15	14	1931.0	1895.6	-35.4	-0.03	0.96810	1.00000
Rv2580c	hisS	histidyl-tRNA synthetase 	18	2	4.0	0.0	-4.0	-2.00	0.33340	1.00000
