#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'resampling_H37Rv_Rv1565c_day32_TTR.dat', mode 'w' at 0x392ac00> expList=['Rv1565c_day32_rep1.wig', 'Rv1565c_day32_rep2.wig', 'Rv1565c_day32_rep3.wig'] doAdaptive=False ctrlList=['H37Rv_day32_rep1.wig', 'H37Rv_day32_rep2.wig', 'H37Rv_day32_rep3.wig']
#Control Samples:  H37Rv_day32_rep1.wig, H37Rv_day32_rep2.wig, H37Rv_day32_rep3.wig
#Experimental Samples:  Rv1565c_day32_rep1.wig, Rv1565c_day32_rep2.wig, Rv1565c_day32_rep3.wig
#Normalized with TTR
#TTR factors:	1.0000	0.2109	0.3076	0.7218	0.4697	0.6368
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv2020c	-	hypothetical protein Rv2020c 	4	3	271.6	181.3	-90.3	-0.58	0.52420	0.85405
Rv2021c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	6	4	112.2	159.4	47.3	0.51	0.69800	1.00000
Rv2022c	-	hypothetical protein Rv2022c 	13	11	646.2	1029.6	383.4	0.67	0.19800	0.48767
Rv2023c	-	hypothetical protein Rv2023c 	2	1	0.9	10.9	9.9	3.56	0.03330	0.18609
Rv2024c	-	hypothetical protein Rv2024c 	14	10	996.5	1245.1	248.5	0.32	0.60770	0.93510
Rv2025c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	11	8	236.4	185.2	-51.2	-0.35	0.93480	1.00000
Rv2026c	-	hypothetical protein Rv2026c 	11	1	0.0	52.5	52.5	4.13	0.03450	0.18987
Rv2027c	-	Probable histidine kinase response regulator 	15	13	2851.1	1217.1	-1634.0	-1.23	0.32780	0.66190
Rv2028c	-	hypothetical protein Rv2028c 	13	5	89.6	668.3	578.7	2.90	0.17300	0.46234
Rv2029c	pfkB	Probable phosphofructokinase PfkB (PHOSPHOHEXOKINASE) 	11	6	91.9	150.9	59.0	0.72	0.54870	0.87960
Rv2030c	-	hypothetical protein Rv2030c 	34	17	197.9	1121.1	923.2	2.50	0.00160	0.02400
Rv2031c	hspX	HEAT SHOCK PROTEIN HSPX (ALPHA-CRSTALLIN HOMOLOG) (14 kDa ANTIGEN) (HSP16.3) 	8	4	254.2	128.3	-125.8	-0.99	0.44840	0.78335
Rv2032	acg	Conserved hypothetical protein Acg 	18	9	290.0	162.9	-127.1	-0.83	0.38030	0.72464
Rv2033c	-	hypothetical protein Rv2033c 	11	8	145.9	171.2	25.3	0.23	0.79000	1.00000
Rv2034	-	Probable ArsR-type repressor protein 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2035	-	hypothetical protein Rv2035 	12	9	80.9	1001.7	920.8	3.63	0.00000	0.00000
Rv2036	-	hypothetical protein Rv2036 	9	1	1.3	1.1	-0.2	-0.24	1.00000	1.00000
Rv2037c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	16	4	1.2	97.6	96.4	6.33	0.00050	0.01061
Rv2038c	-	Probable sugar-transport ATP-binding protein ABC transporter 	17	4	341.5	128.8	-212.6	-1.41	0.41280	0.74901
Rv2039c	-	Probable sugar-transport integral membrane protein ABC transporter 	16	8	408.9	383.6	-25.2	-0.09	0.95140	1.00000
Rv2040c	-	Probable sugar-transport integral membrane protein ABC transporter 	18	10	466.9	369.4	-97.5	-0.34	0.57290	0.90244
Rv2041c	-	Probable sugar-binding lipoprotein 	25	16	177.3	201.3	24.0	0.18	0.78860	1.00000
Rv2042c	-	hypothetical protein Rv2042c 	15	7	142.0	130.4	-11.5	-0.12	0.88760	1.00000
Rv2043c	pncA	PYRAZINAMIDASE/NICOTINAMIDAS PNCA (PZase) 	11	8	99.3	218.8	119.5	1.14	0.30590	0.63175
Rv2044c	-	hypothetical protein Rv2044c 	7	6	185.7	282.9	97.2	0.61	0.42550	0.76030
Rv2045c	lipT	Probable carboxylesterase LipT 	29	19	1187.3	768.1	-419.2	-0.63	0.46030	0.78841
Rv2046	lppI	Probable lipoprotein lppI 	10	10	314.4	390.6	76.2	0.31	0.61160	0.93857
Rv2047c	-	hypothetical protein Rv2047c 	32	8	51.4	141.0	89.7	1.46	0.10150	0.34148
Rv2048c	pks12	Probable polyketide synthase pks12 	147	40	769.4	399.4	-370.0	-0.95	0.12710	0.38860
Rv2049c	-	hypothetical protein Rv2049c 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2050	-	hypothetical protein Rv2050 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2051c	ppm1	Polyprenol-monophosphomannose synthase Ppm1 	33	8	15.6	4.2	-11.4	-1.89	0.11730	0.36679
Rv2052c	-	hypothetical protein Rv2052c 	21	12	377.2	282.0	-95.2	-0.42	0.61290	0.93943
Rv2053c	fxsA	FxsA 	4	4	140.8	540.3	399.5	1.94	0.19580	0.48344
Rv2054	-	hypothetical protein Rv2054 	16	12	562.8	1441.2	878.4	1.36	0.02230	0.14491
Rv2055c	rpsR	30S ribosomal protein S18 	3	1	6.5	0.6	-5.8	-3.34	1.00000	1.00000
Rv2056c	rpsN	30S ribosomal protein S14 	3	2	37.3	55.0	17.7	0.56	0.72640	1.00000
Rv2057c	rpmG	50S ribosomal protein L33 	4	4	228.5	297.5	69.0	0.38	0.68770	1.00000
Rv2058c	rpmB	50S ribosomal protein L28 	5	4	1698.8	409.5	-1289.4	-2.05	0.07020	0.29391
Rv2059	-	hypothetical protein Rv2059 	20	15	669.1	829.9	160.9	0.31	0.65790	0.98279
Rv2060	-	Possible conserved integral membrane protein 	3	2	54.5	82.0	27.5	0.59	0.53050	0.85975
Rv2061c	-	hypothetical protein Rv2061c 	6	3	46.9	106.9	60.0	1.19	0.50360	0.83063
Rv2062c	cobN	cobaltochelatase 	50	22	188.5	750.1	561.6	1.99	0.00000	0.00000
Rv2063	-	hypothetical protein Rv2063 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2064	cobG	Possible cobalamin biosynthesis protein CobG 	9	1	0.0	15.3	15.3	2.35	0.09490	0.34148
Rv2065	cobH	precorrin-8X methylmutase 	8	6	135.6	229.8	94.2	0.76	0.23190	0.52813
Rv2066	cobI	Probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase 	22	15	867.3	507.0	-360.2	-0.77	0.17220	0.46234
Rv2067c	-	hypothetical protein Rv2067c 	34	19	528.7	463.9	-64.8	-0.19	0.92250	1.00000
Rv2068c	blaC	CLASS A BETA-LACTAMASE BLAC 	14	12	1166.0	1001.0	-164.9	-0.22	0.66000	0.98408
Rv2069	sigC	RNA polymerase sigma factor SigC 	8	6	4.3	1.8	-2.4	-1.22	0.23270	0.52904
Rv2070c	cobK	cobalt-precorrin-6x reductase 	16	5	145.5	67.2	-78.3	-1.11	0.37300	0.71448
Rv2071c	cobM	Probable precorrin-4 C11-methyltransferase CobM 	17	8	505.1	212.6	-292.5	-1.25	0.14930	0.43105
Rv2072c	cobL	Probable precorrin-6y methyltransferase CobL 	13	7	277.3	309.3	31.9	0.16	0.88540	1.00000
Rv2073c	-	Probable shortchain dehydrogenase 	10	7	223.8	341.4	117.7	0.61	0.43000	0.76445
Rv2074	-	hypothetical protein Rv2074 	6	4	55.2	13.6	-41.6	-2.02	0.56460	0.89537
Rv2075c	-	Possible hypothetical exported or envelope protein 	26	22	946.6	2245.4	1298.8	1.25	0.00340	0.04038
Rv2076c	-	hypothetical protein Rv2076c 	5	4	544.5	61.1	-483.4	-3.16	0.07350	0.30485
Rv2077A	-	hypothetical protein Rv2077A 	7	3	229.2	239.5	10.3	0.06	0.95690	1.00000
Rv2077c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	19	14	1049.4	2440.6	1391.1	1.22	0.01400	0.10889
Rv2078	-	hypothetical protein Rv2078 	3	1	188.5	0.5	-188.1	-8.65	0.09620	0.34148
Rv2079	-	hypothetical protein Rv2079 	34	18	720.9	531.8	-189.1	-0.44	0.59640	0.92413
Rv2080	lppJ	Possible lipoprotein lppJ 	10	9	355.7	214.3	-141.4	-0.73	0.31460	0.64405
Rv2081c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	5	52.8	938.1	885.3	4.15	0.00110	0.01844
Rv2082	-	hypothetical protein Rv2082 	38	29	1655.5	1337.9	-317.6	-0.31	0.47150	0.79851
Rv2083	-	hypothetical protein Rv2083 	6	6	106.4	326.4	220.0	1.62	0.18020	0.46858
Rv2084	-	hypothetical protein Rv2084 	25	16	1301.4	522.3	-779.1	-1.32	0.11570	0.36436
Rv2085	-	hypothetical protein Rv2085 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2086	-	hypothetical protein Rv2086 	11	6	68.2	19.3	-48.9	-1.82	0.12900	0.39141
Rv2087	-	hypothetical protein Rv2087 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2088	pknJ	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE J PKNJ (PROTEIN KINASE J) (STPK J) 	30	15	284.7	1283.6	998.9	2.17	0.00060	0.01203
Rv2089c	pepE	Probable dipeptidase PepE 	21	9	292.5	536.1	243.6	0.87	0.37280	0.71448
Rv2090	-	Probable 5'-3' exonuclease 	16	9	209.7	881.8	672.0	2.07	0.01440	0.11071
Rv2091c	-	Probable membrane protein 	19	13	4.2	809.1	804.9	7.59	0.00000	0.00000
Rv2092c	helY	PROBABLE ATP-DEPENDENT DNA HELICASE HELY 	40	29	2600.2	1198.9	-1401.2	-1.12	0.15750	0.44538
Rv2093c	tatC	Probable Sec-independent protein translocase transmembrane protein tatC 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2094c	tatA	twin argininte translocase protein A 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2095c	-	hypothetical protein Rv2095c 	15	10	374.6	596.5	221.9	0.67	0.24060	0.53993
Rv2096c	-	hypothetical protein Rv2096c 	15	9	210.9	81.0	-129.9	-1.38	0.08630	0.33109
Rv2097c	-	hypothetical protein Rv2097c 	21	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2100	-	hypothetical protein Rv2100 	19	15	1286.3	1774.2	487.8	0.46	0.34280	0.67617
Rv2101	helZ	PROBABLE HELICASE HELZ 	28	21	1934.1	2188.7	254.5	0.18	0.64550	0.96971
Rv2102	-	hypothetical protein Rv2102 	12	8	387.9	485.5	97.6	0.32	0.70270	1.00000
Rv2103c	-	hypothetical protein Rv2103c 	5	3	30.0	608.0	578.0	4.34	0.00080	0.01478
Rv2104c	-	hypothetical protein Rv2104c 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2105	-	PROBABLE TRANSPOSASE 	4	4	411.8	147.0	-264.8	-1.49	0.21630	0.50837
Rv2106	-	PROBABLE TRANSPOSASE 	25	24	1225.3	1327.0	101.6	0.11	0.79520	1.00000
Rv2107	PE22	PE FAMILY PROTEIN 	9	6	191.5	379.6	188.1	0.99	0.45070	0.78335
Rv2108	PPE36	PPE FAMILY PROTEIN 	21	19	1137.4	1630.6	493.1	0.52	0.46850	0.79545
Rv2109c	prcA	proteasome (alpha subunit) PrcA 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2110c	prcB	proteasome (beta subunit) PrcB 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2111c	-	hypothetical protein Rv2111c 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2112c	-	hypothetical protein Rv2112c 	32	2	1.3	207.1	205.8	7.31	0.08630	0.33109
Rv2113	-	Probable integral membrane protein 	11	10	448.9	2296.0	1847.1	2.35	0.00020	0.00502
Rv2114	-	hypothetical protein Rv2114 	14	12	297.2	2580.8	2283.6	3.12	0.00000	0.00000
Rv2115c	-	Probable ATPase 	29	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2116	lppK	Probable conserved lipoprotein lppK 	6	3	27.2	81.2	54.0	1.58	0.22430	0.51852
Rv2117	-	hypothetical protein Rv2117 	2	2	1.2	0.0	-1.2	1.31	0.45410	0.78335
Rv2118c	-	POSSIBLE RNA METHYLTRANSFERASE 	14	11	1136.6	978.4	-158.1	-0.22	0.71610	1.00000
Rv2119	-	hypothetical protein Rv2119 	20	14	300.1	963.6	663.4	1.68	0.02550	0.15774
Rv2120c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	3	27.7	36.5	8.8	0.40	0.70540	1.00000
Rv2121c	hisG	ATP phosphoribosyltransferase 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2122c	hisE	phosphoribosyl-ATP pyrophosphatase 	3	1	0.2	0.0	-0.2	3.83	1.00000	1.00000
Rv2123	PPE37	PPE FAMILY PROTEIN 	22	15	106.7	928.4	821.6	3.12	0.00180	0.02621
Rv2124c	metH	Probable 5-methyltetrahydrofolate--homocystein methyltransferase MetH (Methionine synthase, vitamin-B12 dependent isozyme) (MS) 	44	28	2739.7	374.8	-2364.9	-2.87	0.00000	0.00000
Rv2125	-	hypothetical protein Rv2125 	10	9	224.4	656.7	432.3	1.55	0.01830	0.12677
Rv2126c	PE_PGRS37	PE-PGRS FAMILY PROTEIN 	6	3	241.3	129.0	-112.3	-0.90	0.99310	1.00000
Rv2127	ansP1	Probable L-asparagine permease ansP1 	26	20	1016.4	1634.8	618.4	0.69	0.10840	0.34796
Rv2128	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	6	3	3.4	165.0	161.6	5.61	0.16570	0.45596
Rv2129c	-	short chain dehydrogenase 	13	9	472.7	539.6	66.8	0.19	0.77240	1.00000
Rv2130c	cysS	cysteinyl-tRNA synthetase 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2131c	cysQ	POSSIBLE MONOPHOSPHATASE CYSQ 	9	3	4.8	0.0	-4.8	-0.68	0.07970	0.31832
Rv2132	-	hypothetical protein Rv2132 	2	2	327.8	168.9	-158.9	-0.96	0.43940	0.77354
Rv2133c	-	hypothetical protein Rv2133c 	9	9	380.8	763.4	382.7	1.00	0.10320	0.34153
Rv2134c	-	hypothetical protein Rv2134c 	8	4	162.3	196.7	34.4	0.28	0.62130	0.94546
Rv2135c	-	hypothetical protein Rv2135c 	5	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv2136c	uppP	undecaprenyl pyrophosphate phosphatase 	14	7	428.6	212.5	-216.1	-1.01	0.43090	0.76447
Rv2137c	-	hypothetical protein Rv2137c 	6	3	146.3	1.7	-144.7	-6.46	0.00450	0.04946
Rv2138	lppL	Probable conserved lipoprotein LppL 	20	1	11.6	52.5	40.8	2.17	0.10350	0.34158
Rv2139	pyrD	dihydroorotate dehydrogenase 2 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2140c	TB18.6	hypothetical protein Rv2140c 	11	5	1.0	5.2	4.2	2.39	0.03540	0.19165
Rv2141c	-	hypothetical protein Rv2141c 	21	12	690.8	987.6	296.8	0.52	0.43610	0.77061
Rv2142c	-	hypothetical protein Rv2142c 	13	10	4658.7	676.7	-3982.0	-2.78	0.06430	0.28039
Rv2143	-	hypothetical protein Rv2143 	14	12	558.4	1879.3	1320.9	1.75	0.01240	0.09975
Rv2144c	-	Probable transmembrane protein 	4	2	112.5	47.6	-64.9	-1.24	0.98720	1.00000
Rv2145c	wag31	CONSERVED HYPOTHETICAL PROTEIN WAG31 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2146c	-	Possible conserved transmembrane protein 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2147c	-	hypothetical protein Rv2147c 	19	2	638.9	203.9	-435.0	-1.65	0.18000	0.46858
Rv2148c	-	hypothetical protein Rv2148c 	9	5	68.7	238.8	170.1	1.80	0.20940	0.49810
Rv2149c	yfiH	conserved hypothetical protein YfiH 	7	4	22.0	57.7	35.7	1.39	0.20730	0.49666
Rv2150c	ftsZ	cell division protein FtsZ 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2151c	ftsQ	POSSIBLE CELL DIVISION PROTEIN FTSQ 	7	1	0.5	0.0	-0.5	2.53	0.39300	0.73792
Rv2152c	murC	UDP-N-acetylmuramate--L-alanine ligase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2153c	murG	N-acetylglucosaminyl transferase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2154c	ftsW	FtsW-like protein FtsW 	18	2	1.2	0.7	-0.5	-0.75	0.73310	1.00000
Rv2155c	murD	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2156c	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2157c	murF	Probable UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate- D-alanyl-D-alanyl ligase MurF 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2158c	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2159c	-	hypothetical protein Rv2159c 	6	6	97.9	229.8	131.9	1.23	0.06530	0.28290
Rv2160A	-	hypothetical protein Rv2160A 	6	3	76.0	1.8	-74.1	-5.38	0.00830	0.07631
Rv2160c	-	hypothetical protein Rv2160c 	3	1	62.3	1.1	-61.1	-5.81	0.89970	1.00000
Rv2161c	-	hypothetical protein Rv2161c 	8	7	1048.6	208.3	-840.3	-2.33	0.03780	0.19976
Rv2162c	PE_PGRS38	PE-PGRS FAMILY PROTEIN 	14	8	455.2	586.0	130.8	0.36	0.75130	1.00000
Rv2163c	pbpB	Probable penicillin-binding membrane protein pbpB 	29	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2164c	-	PROBABLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2165c	mraW	S-adenosyl-methyltransferase MraW 	19	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv2166c	-	hypothetical protein Rv2166c 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2167c	-	PROBABLE TRANSPOSASE 	26	25	1148.4	1129.3	-19.1	-0.02	0.95630	1.00000
Rv2168c	-	PROBABLE TRANSPOSASE 	4	4	230.8	118.3	-112.5	-0.96	0.26050	0.57078
Rv2169c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2170	-	hypothetical protein Rv2170 	14	4	1.5	165.1	163.6	6.80	0.00050	0.01061
Rv2171	lppM	Probable conserved lipoprotein lppM 	8	5	8.2	1707.8	1699.6	7.70	0.00140	0.02225
Rv2172c	-	hypothetical protein Rv2172c 	17	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2173	idsA2	PROBABLE GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA2 (GGPPSASE) (GGPP SYNTHETASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE) 	18	2	2.9	0.0	-2.9	0.05	0.44950	0.78335
Rv2174	-	Possible conserved integral membrane protein 	27	2	8.0	0.7	-7.3	-3.48	0.30090	0.62433
Rv2175c	-	conserved hypothetical regulatory protein 	7	6	317.6	306.4	-11.2	-0.05	0.94010	1.00000
Rv2176	pknL	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE L PKNL (PROTEIN KINASE L) (STPK L) 	23	8	120.0	5.2	-114.8	-4.54	0.01240	0.09975
Rv2177c	-	POSSIBLE TRANSPOSASE 	6	6	77.8	272.3	194.4	1.81	0.00650	0.06468
Rv2178c	aroG	Probable 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase AroG (DAHP synthetase, phenylalanine-repressible) 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2179c	-	hypothetical protein Rv2179c 	7	2	3.2	0.0	-3.2	-0.07	0.18180	0.46858
Rv2180c	-	Probable conserved integral membrane protein 	11	11	772.8	1084.6	311.7	0.49	0.55480	0.88511
Rv2181	-	Probable conserved integral membrane protein 	20	15	901.0	7284.7	6383.7	3.02	0.00000	0.00000
Rv2182c	-	1-acylglycerol-3-phosphate O-acyltransferase 	21	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2183c	-	hypothetical protein Rv2183c 	6	4	33.5	198.7	165.2	2.57	0.10010	0.34148
Rv2184c	-	hypothetical protein Rv2184c 	18	12	1173.8	598.6	-575.2	-0.97	0.25200	0.55829
Rv2185c	TB16.3	hypothetical protein Rv2185c 	13	7	1130.9	73.4	-1057.5	-3.95	0.02210	0.14491
Rv2186c	-	hypothetical protein Rv2186c 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2187	fadD15	Probable long-chain-fatty-acid-CoA ligase fadD15 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	34	27	3228.2	2140.0	-1088.1	-0.59	0.11040	0.35268
Rv2188c	-	hypothetical protein Rv2188c 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2189c	-	hypothetical protein Rv2189c 	11	4	130.1	252.7	122.6	0.96	0.13730	0.40852
Rv2190c	-	hypothetical protein Rv2190c 	20	7	65.2	2.5	-62.7	-4.72	0.05120	0.24349
Rv2191	-	hypothetical protein Rv2191 	26	19	1660.1	1254.4	-405.7	-0.40	0.37580	0.71847
Rv2192c	trpD	anthranilate phosphoribosyltransferase 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2193	ctaE	PROBABLE CYTOCHROME C OXIDASE (SUBUNIT III) CTAE 	17	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2194	qcrC	Probable Ubiquinol-cytochrome C reductase QcrC(cytochrome C subunit) 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2195	qcrA	Probable Rieske iron-sulfur protein QcrA 	22	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2196	qcrB	Probable Ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit) 	30	2	23.7	0.0	-23.7	-2.98	0.45300	0.78335
Rv2197c	-	Probable conserved transmembrane protein 	12	8	963.2	290.2	-673.0	-1.73	0.01290	0.10294
Rv2198c	mmpS3	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS3 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2199c	-	Possible conserved integral membrane protein 	8	2	3.6	11.6	8.0	1.69	0.24970	0.55535
Rv2200c	ctaC	PROBABLE TRANSMEMBRANE CYTOCHROME C OXIDASE (SUBUNIT II) CTAC 	20	2	3.1	2.5	-0.6	-0.32	0.96180	1.00000
Rv2201	asnB	Probable asparagine synthetase AsnB 	29	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2202c	cbhK	Probable carbohydrate kinase CbhK 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2203	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	14	9	30.7	171.8	141.1	2.48	0.02180	0.14330
Rv2204c	-	hypothetical protein Rv2204c 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2205c	-	hypothetical protein Rv2205c 	13	11	162.3	494.2	332.0	1.61	0.02800	0.16650
Rv2206	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	9	2	0.0	60.0	60.0	4.32	0.05040	0.24055
Rv2207	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2208	cobS	cobalamin synthase 	9	4	55.8	1.7	-54.1	-5.00	0.05730	0.26159
Rv2209	-	Probable conserved integral membrane protein 	25	18	613.5	536.3	-77.2	-0.19	0.71200	1.00000
Rv2210c	ilvE	branched-chain amino acid aminotransferase 	22	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2211c	gcvT	glycine cleavage system aminomethyltransferase T 	18	1	3.1	0.0	-3.1	-0.04	1.00000	1.00000
Rv2212	-	hypothetical protein Rv2212 	10	6	620.2	278.2	-342.0	-1.16	0.21390	0.50560
Rv2213	pepB	leucyl aminopeptidase 	15	10	394.0	172.8	-221.1	-1.19	0.27340	0.58955
Rv2214c	ephD	short chain dehydrogenase 	31	19	216.1	2067.5	1851.4	3.26	0.00030	0.00704
Rv2215	dlaT	dihydrolipoamide acetyltransferase 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2216	-	hypothetical protein Rv2216 	12	5	37.2	99.8	62.6	1.42	0.01860	0.12818
Rv2217	lipB	lipoyltransferase 	12	1	30.1	0.9	-29.2	-5.00	1.00000	1.00000
Rv2218	lipA	lipoyl synthase 	14	2	6.3	127.5	121.3	4.35	0.10670	0.34500
Rv2219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	1	2.6	2.6	0.0	0.00	1.00000	1.00000
Rv2219A	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	3	1	24.2	0.0	-24.2	-3.01	0.40590	0.74291
Rv2220	glnA1	GLUTAMINE SYNTHETASE GLNA1 (GLUTAMINE SYNTHASE) (GS-I) 	29	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2221c	glnE	GLUTAMATE-AMMONIA-LIGASE ADENYLYLTRANSFERASE GLNE (Glutamine-synthetase adenylyltransferase) 	39	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2222c	glnA2	PROBABLE GLUTAMINE SYNTHETASE GLNA2 (GLUTAMINE SYNTHASE) (GS-II) 	19	12	813.4	71.5	-741.9	-3.51	0.01080	0.09188
Rv2223c	-	Probable exported protease 	29	26	871.3	1436.0	564.7	0.72	0.06350	0.27812
Rv2224c	-	Probable exported protease 	29	11	8.4	1.4	-6.9	-2.53	0.03580	0.19225
Rv2225	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2226	-	hypothetical protein Rv2226 	25	12	85.1	284.9	199.9	1.74	0.10930	0.35029
Rv2227	-	hypothetical protein Rv2227 	19	9	69.3	246.8	177.5	1.83	0.04700	0.22953
Rv2228c	-	hypothetical protein Rv2228c 	19	1	4.0	0.7	-3.3	-2.47	1.00000	1.00000
Rv2229c	-	hypothetical protein Rv2229c 	5	1	0.0	8.1	8.1	1.44	0.09760	0.34148
Rv2230c	-	hypothetical protein Rv2230c 	16	3	2.2	31.5	29.3	3.83	0.04660	0.22786
Rv2231c	cobC	hypothetical protein Rv2231c 	16	7	72.0	75.2	3.3	0.06	0.92960	1.00000
Rv2232	-	hypothetical protein Rv2232 	11	4	171.0	18.4	-152.7	-3.22	0.09230	0.34148
Rv2234	ptpA	PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPA (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) (LMW PHOSPHATASE) 	7	4	22.2	72.1	49.9	1.70	0.21840	0.51079
Rv2235	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2236c	cobD	cobalamin biosynthesis protein 	12	4	308.5	0.0	-308.5	-6.68	0.01480	0.11163
Rv2237	-	hypothetical protein Rv2237 	17	9	109.3	272.9	163.6	1.32	0.07580	0.30893
Rv2238c	ahpE	Probable peroxiredoxin AhpE 	5	1	0.2	0.0	-0.2	3.83	1.00000	1.00000
