Rv_ID,gene_name,func_tuberculist,COG,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
Rv2507,-,cell wall and cell processes,S,-0.9100539,2.135323,6.8882265,-2.4040294,-6.889363,13.056831,-2.462574,-4.495302,4.1505227,-0.03298569
Rv2508c,-,cell wall and cell processes,R,-0.29749963,4.8198323,8.658397,-2.9117198,-7.017369,11.409925,-0.01568509,-3.3115692,1.966795,0.095671624
Rv2509,-,intermediary metabolism and respiration,R,-0.9006957,2.4109957,6.9348125,-2.7939675,-6.971507,12.598728,-2.34713,-3.9983776,4.08982,0.03921392
Rv2511,orn,intermediary metabolism and respiration,A,-0.47069582,1.2031801,8.7017355,-1.7141249,-6.807694,11.860256,-1.1401745,-2.1892045,3.3409238,0.44477782
Rv2515c,-,conserved hypotheticals,K,0.31557003,-6.6397095,-14.447313,-3.3223023,-0.2510765,-1.8511227,-0.30043337,3.075163,2.101208,-1.643796
Rv2518c,lppS,cell wall and cell processes,S,-1.235564,2.874514,4.42296,-3.3178358,-7.4907966,11.776226,-1.482211,-2.899468,2.4901438,-1.552251
Rv2521,bcp,"virulence, detoxification, adaptation",O,0.20359375,-6.6894293,-14.391189,-3.3486104,-0.082624674,-1.854509,-0.26361606,3.1066377,2.1447392,-1.6019493
Rv2525c,-,conserved hypotheticals,S,-0.34986922,3.3529587,8.351874,-2.1767287,-7.1176805,12.439577,-1.2399789,-4.640525,2.8920834,-0.48442623
Rv2529,-,conserved hypotheticals,L,0.22482525,-6.654311,-14.322365,-3.5840778,-0.042767752,-1.674604,-0.3458386,3.2204614,2.0891984,-1.7682643
Rv2531c,-,intermediary metabolism and respiration,E,2.3357697,6.2559056,7.806221,-3.3653023,-5.691626,9.898809,1.7710711,-6.0879245,-0.39421883,-4.370468
Rv2532c,-,conserved hypotheticals,R,0.7748033,5.025094,9.686735,-1.77423,-7.792645,10.517218,1.403212,-5.090613,-0.5921606,-2.2098045
Rv2534c,efp,information pathways,J,-2.5927906,2.8350828,7.7978587,-3.9595659,-7.3467064,11.945241,-3.133589,1.1302088,5.7812014,3.1610215
Rv2535c,pepQ,intermediary metabolism and respiration,E,-0.43472648,3.1532686,7.6043854,-2.117205,-7.216811,11.659893,-0.64885986,-3.8040555,2.2401457,-1.0201387
Rv2543,lppA,cell wall and cell processes,S,0.26846492,-6.676681,-14.444436,-3.3703117,-0.14318268,-1.8772792,-0.27774262,3.1355202,2.1393616,-1.5968994
Rv2553c,-,cell wall and cell processes,R,-1.1481558,2.858362,5.1722674,-2.837102,-7.3849473,11.929092,-1.4342196,-3.3514576,2.66928,-1.1484897
Rv2563,-,cell wall and cell processes,V,0.89903903,5.068043,8.210475,-2.2975903,-6.851036,10.386798,1.00128,-5.1482143,-0.06022743,-2.8008206
Rv2564,glnQ,cell wall and cell processes,V,-0.41345197,3.4274433,7.320166,-2.2766178,-7.3046503,11.588681,-0.5455121,-3.902445,1.9753155,-1.2434111
Rv2567,-,conserved hypotheticals,S,-0.48220003,1.4010786,8.655028,-1.743468,-6.8469276,11.84891,-1.1332872,-2.3312821,3.3398721,0.3344729
Rv2568c,-,conserved hypotheticals,S,0.17550507,-6.654758,-14.376758,-3.315278,-0.11952508,-1.9256959,-0.23856498,3.0468216,2.1774511,-1.6545216
Rv2569c,-,conserved hypotheticals,E,-0.44900626,1.4592158,8.675508,-1.7443861,-6.8572345,11.856811,-1.1186699,-2.3696132,3.3011534,0.3149477
Rv2575,-,cell wall and cell processes,R,0.2384916,-6.6660323,-14.381059,-3.3731325,-0.16659473,-1.8507012,-0.2350393,3.1428726,2.1437156,-1.569256
Rv2579,dhaA,intermediary metabolism and respiration,R,1.1019171,5.3313575,8.521921,-2.344173,-6.877402,10.359188,1.2597623,-5.337289,-0.37135738,-2.9904323
Rv2582,ppiB,information pathways,O,-1.2012016,2.9517083,4.510904,-3.2226348,-7.4689384,11.862799,-1.4604723,-3.0408072,2.490793,-1.525609
Rv2583c,relA,intermediary metabolism and respiration,TK,-0.5640719,1.2565994,8.560936,-1.5982304,-6.8814087,11.736322,-1.0650405,-2.1888533,3.336859,0.30884036
Rv2585c,-,cell wall and cell processes,E,-1.6360189,0.81748706,7.3924904,-0.61128783,-7.0109496,13.936345,-3.0495713,-4.910801,5.147612,1.2170254
Rv2601,speE,intermediary metabolism and respiration,R,0.24174172,5.4172387,9.08547,-2.828072,-6.9642997,11.234164,0.687663,-3.91698,1.5132887,-0.51547724
Rv2603c,-,conserved hypotheticals,S,-1.0600216,2.0441556,6.8425374,-2.2432823,-7.0012674,12.99268,-2.4587283,-4.2715425,4.1800194,0.115387894
Rv2605c,tesB2,lipid metabolism,I,0.3027616,-6.3800774,-14.2513275,-3.7326355,0.13609087,-1.4833708,-0.6283222,3.2468376,1.9053936,-1.60911
Rv2606c,-,intermediary metabolism and respiration,H,-0.1341296,4.1062617,7.205732,-1.8511028,-6.363648,9.83449,0.46484292,-4.2965913,-0.049838297,-2.2455058
Rv2609c,-,cell wall and cell processes,S,0.698496,4.857264,9.436933,-1.8127451,-7.665335,10.725675,1.1853117,-5.096749,-0.26605394,-2.1720233
Rv2613c,-,lipid metabolism,FGR,0.21555921,3.7181737,9.078532,-2.231728,-6.896366,12.324517,-1.2381166,-5.2306075,2.7784593,-0.47193307
Rv2618,-,conserved hypotheticals,K,0.21052861,3.7333724,9.081612,-2.2204995,-6.910681,12.336458,-1.2251847,-5.2410975,2.7971528,-0.45649025
Rv2621c,-,regulatory proteins,K,0.7630396,4.9558506,9.704791,-1.6967684,-7.762395,10.627179,1.4527901,-5.146912,-0.5360447,-2.1072562
Rv2622,-,intermediary metabolism and respiration,QR,-0.012194548,5.356526,9.090591,-2.921014,-6.881511,11.121333,0.37870452,-3.2270348,1.7737905,0.3595295
Rv2623,TB31.7,"virulence, detoxification, adaptation",T,0.22898799,3.7355757,9.127283,-2.2605338,-6.898438,12.32249,-1.2521327,-5.2755513,2.793892,-0.46134025
Rv2625c,-,cell wall and cell processes,R,0.24174711,-6.5516257,-14.271324,-3.2512162,-0.21137571,-1.8441669,-0.24575652,3.0925038,2.0852315,-1.6444589
Rv2636,-,conserved hypotheticals,V,1.3368934,7.0930505,9.574976,-3.176116,-6.4909787,12.555799,0.7274106,-3.2135134,2.7926476,2.0599701
Rv2640c,-,regulatory proteins,K,-0.048125327,5.239911,9.038616,-2.8604884,-6.931611,11.141422,0.34875026,-3.3371446,1.7140447,0.22917965
Rv2642,-,regulatory proteins,K,1.3234198,7.081175,9.559369,-3.1890082,-6.502693,12.550234,0.7298266,-3.1942694,2.8171759,2.052825
Rv2643,arsC,cell wall and cell processes,T,0.26658174,-6.654568,-14.467124,-3.2904322,-0.11334577,-1.8528093,-0.24604352,3.0589697,2.0375872,-1.5342158
Rv2646,-,insertion seqs and phages,L,0.64649135,4.8838205,9.0935135,-1.9697696,-7.453508,10.892535,0.9392619,-5.030126,0.22359227,-2.0876682
Rv2647,-,insertion seqs and phages,S,0.26168567,-6.5842156,-14.357099,-3.2811372,-0.055687338,-1.768631,-0.19970429,3.1009338,2.050429,-1.5515541
Rv2649,-,insertion seqs and phages,L,3.9599965,1.1270634,4.619167,-1.1506814,-2.1506834,3.2143342,0.46939763,-0.44719273,1.4915228,-2.2133024
Rv2651c,-,insertion seqs and phages,R,1.3343381,7.1009307,9.572049,-3.1666255,-6.4942546,12.549636,0.72875965,-3.2205634,2.7885962,2.0659184
Rv2655c,-,insertion seqs and phages,S,-0.9063134,2.110646,7.425468,-2.1270626,-6.9915257,13.079791,-2.2955914,-4.326407,3.9883137,0.04947477
Rv2669,-,intermediary metabolism and respiration,KR,1.3331563,7.1055727,9.570504,-3.170352,-6.491557,12.538903,0.754666,-3.2195978,2.8197637,2.0499384
Rv2671,ribD,intermediary metabolism and respiration,H,0.18631336,3.7465146,9.016271,-2.217781,-6.9214025,12.26549,-1.1502155,-5.1507244,2.676873,-0.5319008
Rv2672,-,intermediary metabolism and respiration,R,1.0173277,5.123568,8.274208,-2.3524706,-6.6834064,10.320133,1.0670844,-5.213577,-0.13265736,-2.8396635
Rv2674,-,intermediary metabolism and respiration,O,-1.109741,2.018139,7.664854,-1.9365907,-7.2703004,12.902099,-1.9978691,-3.753824,3.765991,0.12936313
Rv2680,-,conserved hypotheticals,P,0.96415186,5.167384,8.388187,-2.3002424,-6.850867,10.321506,1.1276205,-5.196139,-0.24953397,-2.8520103
Rv2681,-,conserved hypotheticals,J,-1.1140656,3.2001855,4.6085334,-3.0613053,-7.4525366,11.95681,-1.3192012,-3.4075212,2.3683958,-1.5299621
Rv2683,-,conserved hypotheticals,R,-1.2729732,2.4172087,4.893128,-3.2609239,-7.3923683,11.864416,-1.804051,-2.6950393,2.8997161,-1.2109798
Rv2684,arsA,cell wall and cell processes,P,-0.032920726,3.8232455,8.88261,-2.2180705,-6.959657,12.25449,-0.8912885,-4.6647325,2.6379871,-0.4128985
Rv2686c,-,cell wall and cell processes,S,0.13945386,-6.7473664,-14.321706,-3.3758094,-0.045515697,-1.8180833,-0.2884692,3.0605736,2.2313902,-1.5318427
Rv2690c,-,cell wall and cell processes,E,-1.1794018,2.8584409,5.0068,-2.9276137,-7.40819,11.888253,-1.4567672,-3.2365592,2.6508682,-1.213742
Rv2691,ceoB,cell wall and cell processes,P,-0.4368103,3.2321923,7.5653367,-2.0996206,-7.213498,11.653006,-0.6237773,-3.943583,2.2204087,-1.0473068
Rv2692,ceoC,cell wall and cell processes,P,0.2050011,3.698662,9.064626,-2.236737,-6.882247,12.326984,-1.2544161,-5.2234974,2.794574,-0.47700113
Rv2694c,-,conserved hypotheticals,S,-0.39656284,3.2647076,7.614972,-2.1370964,-7.2116084,11.680133,-0.6478483,-3.9433694,2.197519,-1.0558143
Rv2696c,-,conserved hypotheticals,J,-0.76602274,2.0631385,6.8254204,-2.5269344,-6.6223655,13.081689,-2.710891,-4.5071306,4.1721597,-0.19797327
Rv2700,-,cell wall and cell processes,S,-0.30573827,3.3935757,8.402178,-2.1788623,-7.0917315,12.446811,-1.2391754,-4.692576,2.8823133,-0.4838951
Rv2702,ppgK,intermediary metabolism and respiration,KG,-0.96873087,1.9391222,7.495692,-2.0668447,-7.1373386,12.628867,-1.9935633,-3.3664887,3.8063235,0.19681416
Rv2707,-,conserved hypotheticals,S,-0.01784807,-6.5965323,-12.9869,-3.014197,-1.2392774,-1.0821645,-0.01615067,2.3898563,2.0993063,-0.8367413
Rv2709,-,cell wall and cell processes,S,0.6813868,4.9248333,9.222889,-1.9238527,-7.531017,10.760919,1.0726912,-5.0447583,-0.03264126,-2.1325922
Rv2710,sigB,information pathways,K,-1.1719025,1.8010802,6.9828744,-1.62566,-7.0993996,12.964754,-2.256094,-4.1975822,4.087106,0.27438483
Rv2714,-,conserved hypotheticals,S,-0.27245787,4.8495283,8.662434,-2.909381,-7.0004177,11.382031,0.01312948,-3.3248076,1.9466834,0.076601624
Rv2719c,-,cell wall and cell processes,M,-0.6129295,2.6610408,2.5430596,2.9058166,-4.946034,6.800821,-0.06411346,-5.034347,1.5597439,-1.2001129
Rv2721c,-,cell wall and cell processes,M,0.16045837,3.5963092,8.92288,-2.2633274,-6.9196277,12.1718645,-1.2255857,-5.0526104,2.7454915,-0.54447937
Rv2722,-,conserved hypotheticals,S,0.23780827,3.7430975,9.109801,-2.2515097,-6.9239426,12.33612,-1.2459874,-5.2431984,2.787151,-0.4399267
Rv2723,-,cell wall and cell processes,P,-1.5488224,0.832509,7.271895,-0.6690693,-6.9762945,13.906791,-3.0745897,-4.8579826,5.055399,1.1750003
Rv2725c,hflX,intermediary metabolism and respiration,R,1.3158177,7.1494823,9.523846,-3.1072338,-6.54384,12.515672,0.6901271,-3.1724365,2.759745,2.0977418
Rv2727c,miaA,intermediary metabolism and respiration,J,-0.9934469,1.9630369,7.56621,-2.1707602,-7.165245,12.604848,-1.998087,-3.2162054,3.7851956,0.19711557
Rv2728c,-,conserved hypotheticals,S,-1.1335478,1.9960619,7.5565033,-1.9223313,-7.2712913,12.931629,-2.0957732,-3.829265,3.8809159,0.22339506
Rv2731,-,conserved hypotheticals,S,-0.48110902,1.2030154,8.695649,-1.7253306,-6.799495,11.882082,-1.1632384,-2.1893172,3.36767,0.457827
Rv2732c,-,cell wall and cell processes,S,-0.06783319,4.204711,7.1592207,-1.7785717,-6.244,9.675439,0.5395706,-4.3570676,-0.22842614,-2.389331
Rv2733c,-,conserved hypotheticals,J,-1.1548191,3.4581368,4.054626,-3.2225933,-7.420266,11.930823,-1.2373923,-3.1737967,2.1088314,-1.8632793
Rv2735c,-,conserved hypotheticals,S,-0.014811781,5.3316703,9.087294,-2.9010396,-6.900567,11.137429,0.3962556,-3.2650206,1.7478027,0.31614137
Rv2737c,recA,information pathways,L,0.90226823,5.0624933,8.21794,-2.3431678,-6.846444,10.398137,0.9743217,-5.1610065,-0.04201236,-2.8266945
Rv2742c,-,conserved hypotheticals,S,1.340061,7.108613,9.569862,-3.1696641,-6.4956822,12.551443,0.7347577,-3.201174,2.8016698,2.069576
Rv2744c,35kd_ag,conserved hypotheticals,KT,-0.7863489,2.0199707,6.7848506,-2.5878534,-6.6156383,13.095321,-2.6877167,-4.455391,4.163386,-0.24063583
Rv2745c,-,regulatory proteins,K,0.26841012,-6.802887,-14.385407,-3.4991918,0.023685442,-1.7690024,-0.11998262,3.2950885,2.188949,-1.3793331
Rv2747,-,intermediary metabolism and respiration,E,-1.6358651,0.86782503,7.289766,-0.6111574,-7.0563126,13.94741,-3.1870368,-4.787223,5.0614276,1.1834059
Rv2752c,-,conserved hypotheticals,R,-0.50015634,3.090776,7.434589,-2.103483,-7.1978793,11.648691,-0.69321907,-3.768883,2.2650537,-1.0164559
Rv2754c,thyX,intermediary metabolism and respiration,F,-2.5331688,2.40916,7.8522544,-4.1556783,-7.5129843,11.672196,-3.0163867,1.2602078,5.6102743,3.068482
Rv2756c,hsdM,information pathways,V,0.1729178,-6.712664,-14.280968,-3.4008846,-0.012371918,-1.7340825,-0.2089295,3.0976653,2.143109,-1.4852982
Rv2777c,-,conserved hypotheticals,R,2.3343022,6.132466,7.794941,-3.36715,-5.739559,9.890436,1.6614665,-6.209382,-0.33806026,-4.389626
Rv2780,ald,intermediary metabolism and respiration,E,-0.72408444,2.629173,2.3701127,3.0708325,-4.9106965,6.6658716,-0.1073603,-5.084034,1.5923197,-1.1579591
Rv2781c,-,intermediary metabolism and respiration,R,-0.9776311,2.0942345,7.71113,-2.153813,-7.2304306,12.549966,-1.9143434,-3.2866185,3.752373,0.14163616
Rv2782c,pepR,intermediary metabolism and respiration,R,0.29103994,-6.6806126,-14.34314,-3.400007,-0.17686924,-1.8688375,-0.17903054,3.123726,2.1371925,-1.520664
Rv2788,sirR,regulatory proteins,K,0.14704227,4.40557,8.766104,-1.961265,-7.386012,11.55543,0.23170745,-4.7425385,1.0414342,-1.5847626
Rv2790c,ltp1,cell wall and cell processes,I,0.370292,-6.700812,-14.4442005,-3.454988,-0.19020541,-1.771926,-0.24138106,3.1817665,2.164155,-1.4624954
Rv2792c,-,insertion seqs and phages,L,-1.628316,0.92331165,7.270367,-0.6195868,-7.115296,13.90805,-3.2389386,-4.6875734,4.997548,1.168222
Rv2795c,-,conserved hypotheticals,R,0.9274404,5.0836086,8.252284,-2.2991397,-6.7657886,10.321538,1.0456753,-5.163195,-0.13559121,-2.840743
Rv2799,-,cell wall and cell processes,S,-0.09667882,4.1541634,7.2030888,-1.8196553,-6.3116093,9.746178,0.52057225,-4.328894,-0.1517211,-2.3168218
Rv2801c,-,"virulence, detoxification, adaptation",T,-0.041988216,5.336693,9.07278,-2.9136982,-6.8901873,11.118868,0.37800443,-3.230918,1.7539349,0.3404431
Rv2802c,-,conserved hypotheticals,S,-0.11474067,4.135378,7.2112207,-1.8327072,-6.3329797,9.771425,0.49914864,-4.312079,-0.12382295,-2.291962
Rv2803,-,conserved hypotheticals,S,1.3324267,7.1392565,9.555767,-3.1931682,-6.4919405,12.529693,0.7129605,-3.169888,2.7829752,2.1197748
Rv2805,-,conserved hypotheticals,S,0.22527246,-6.7966075,-14.52513,-3.492601,-0.13703902,-1.7834584,-0.40027875,3.0402129,2.1297176,-1.5191412
Rv2809,-,conserved hypotheticals,S,0.16548234,-6.671505,-13.885047,-3.301054,-0.6114942,-1.5166997,-0.21611747,2.8473072,2.1440763,-1.218298
Rv2813,-,conserved hypotheticals,U,0.210975,3.7457004,9.087327,-2.2318673,-6.907706,12.3315115,-1.2183312,-5.2205367,2.7902462,-0.4572566
Rv2814c,-,insertion seqs and phages,L,3.960511,1.1265466,4.6186495,-1.1501658,-2.1501665,3.2138054,0.4699127,-0.44667202,1.4910078,-2.213812
Rv2816c,-,conserved hypotheticals,L,0.42610928,-6.622084,-14.5332575,-3.5490687,-0.06902769,-1.953358,-0.5111519,3.1525996,2.1426528,-1.4668351
Rv2818c,-,unknown,S,-2.3645043,2.7193098,7.7756147,-3.9335942,-7.437085,11.86296,-2.9137301,0.76664644,5.542476,2.8147025
Rv2819c,-,conserved hypotheticals,L,0.45951197,-6.6255236,-14.585364,-3.5665176,0.009512752,-1.9727836,-0.5055783,3.2982712,2.107807,-1.4251077
Rv2820c,-,conserved hypotheticals,L,-1.1382682,2.5936058,7.8029094,-3.7348046,-7.333525,11.541397,-1.6629326,-1.666994,4.168289,0.75385255
Rv2826c,-,conserved hypotheticals,S,2.3168712,6.195312,7.744612,-3.3647602,-5.7066007,9.873427,1.7146658,-6.171885,-0.34135544,-4.399598
Rv2828c,-,conserved hypotheticals,S,0.24986805,3.7645953,9.124531,-2.2684722,-6.9105844,12.301035,-1.2234004,-5.2635846,2.7839115,-0.48030904
Rv2829c,-,"virulence, detoxification, adaptation",S,0.255702,-6.6844563,-14.300809,-3.3267283,-0.17124023,-1.7784388,-0.22247986,3.1473155,2.448524,-1.5770133
Rv2832c,ugpC,cell wall and cell processes,G,0.14087538,-6.7709618,-14.2766285,-3.3349679,-0.19033322,-1.6978514,-0.0009819366,3.1618845,2.2565813,-1.6293995
Rv2833c,ugpB,cell wall and cell processes,G,0.17034557,5.4587936,9.215697,-2.825941,-6.9628067,11.275403,0.65671706,-3.8193223,1.5736719,-0.32464615
Rv2835c,ugpA,cell wall and cell processes,G,0.66197294,4.8822036,9.693431,-1.7461339,-7.789426,10.638152,1.2983747,-5.06628,-0.4355542,-2.0948524
Rv2837c,-,conserved hypotheticals,R,-1.1590894,2.880683,4.9932456,-2.9294791,-7.402134,11.91413,-1.4465047,-3.277641,2.6325986,-1.235884
Rv2838c,rbfA,information pathways,J,-0.8011549,2.0976593,6.852416,-2.5442548,-6.6943,13.048566,-2.641124,-4.4571815,4.1553226,-0.17385256
Rv2843,-,cell wall and cell processes,S,-1.1097598,2.625195,7.7861123,-3.7761114,-7.368988,11.497509,-1.6197857,-1.7437246,4.104235,0.70738465
Rv2846c,efpA,cell wall and cell processes,GEPR,-0.9144579,2.4296865,6.988904,-2.7899325,-7.0173364,12.524027,-2.2650366,-3.8770883,4.036757,0.060886614
Rv2847c,cysG,intermediary metabolism and respiration,H,-0.6279663,1.2281274,8.523042,-1.5841016,-6.911953,11.77933,-1.1530002,-2.1595898,3.4827924,0.36357716
Rv2851c,-,intermediary metabolism and respiration,R,1.09507,5.29368,8.485502,-2.344512,-6.847899,10.322531,1.2335446,-5.3198366,-0.34223303,-2.9718204
Rv2852c,mqo,intermediary metabolism and respiration,R,2.1602886,6.1227183,7.811071,-3.2304807,-5.8042016,9.946249,1.6252857,-6.05141,-0.32923523,-4.26256
Rv2855,mtr,intermediary metabolism and respiration,C,0.2636764,5.5423503,9.312505,-2.8143923,-6.9926453,11.326757,0.7596326,-4.029286,1.5179969,-0.5361862
Rv2857c,-,intermediary metabolism and respiration,IQR,-1.2395024,2.4642115,4.837329,-3.2564864,-7.439504,11.793723,-1.7605537,-2.625585,2.902446,-1.1751435
Rv2859c,-,intermediary metabolism and respiration,R,0.23766254,3.754966,9.110485,-2.2624629,-6.8960576,12.310603,-1.2210647,-5.244832,2.7691238,-0.46177137
Rv2860c,glnA4,intermediary metabolism and respiration,E,1.352961,7.1089325,9.585618,-3.181236,-6.4762483,12.567891,0.7387945,-3.2045615,2.7970638,2.075386
Rv2861c,mapB,intermediary metabolism and respiration,J,0.26296067,-6.4015503,-14.268344,-3.7261584,0.10629852,-1.4528302,-0.606056,3.2203753,1.9311221,-1.5766941
Rv2864c,-,cell wall and cell processes,M,-0.049524717,5.2323017,8.857183,-2.878177,-6.9410534,11.230023,0.36724967,-3.4655538,1.7767524,0.011959857
Rv2867c,-,intermediary metabolism and respiration,R,0.22733109,-6.71399,-14.515403,-3.4433887,-0.09004663,-1.8529812,-0.24452604,3.1714704,2.1651905,-1.6223564
Rv2869c,-,cell wall and cell processes,M,-0.649753,3.1337507,6.9721813,-2.169416,-7.2594395,11.655407,-0.72808623,-3.8284698,2.2122154,-1.1396745
Rv2871,-,"virulence, detoxification, adaptation",S,0.711549,4.9253297,9.646151,-1.7680585,-7.7462497,10.650312,1.3475083,-5.129849,-0.4413613,-2.1029294
Rv2873,mpt83,cell wall and cell processes,M,0.6430231,4.9038224,9.069346,-1.9914818,-7.4298024,10.889961,0.92014575,-5.008069,0.25431117,-2.062741
Rv2878c,mpt53,cell wall and cell processes,OC,-0.037228085,5.3330407,9.077128,-2.9174585,-6.8831377,11.129754,0.3767235,-3.2435374,1.7626352,0.3407957
Rv2879c,-,conserved hypotheticals,R,0.22145852,-6.7031794,-14.391247,-3.3912647,-0.090692006,-1.7940224,-0.18323287,3.1675954,2.1266432,-1.5775111
Rv2884,-,regulatory proteins,TK,-0.044173013,5.2866073,9.035477,-2.8908134,-6.8531084,11.148871,0.3343336,-3.2666228,1.7643478,0.32206273
Rv2885c,-,insertion seqs and phages,L,-0.9156497,2.0743387,6.840135,-2.436906,-6.8459635,13.163489,-2.5731773,-4.646318,4.3030767,0.06513998
Rv2886c,-,insertion seqs and phages,L,0.26795536,5.563205,9.331975,-2.8063638,-6.9781413,11.346657,0.7754677,-4.0195208,1.5147821,-0.5210009
Rv2887,-,regulatory proteins,K,-0.12176778,4.12972,7.207385,-1.8274719,-6.3337574,9.767511,0.5002114,-4.3046265,-0.122368075,-2.2894118
Rv2893,-,intermediary metabolism and respiration,C,0.68576723,4.9211006,9.6106,-1.7663686,-7.808812,10.6061735,1.3415921,-5.066451,-0.50281334,-2.108245
Rv2894c,xerC,insertion seqs and phages,L,-1.2534056,2.9464939,4.342631,-3.3579106,-7.523035,11.817865,-1.4589306,-2.9094996,2.4335685,-1.6223038
Rv2896c,-,conserved hypotheticals,LU,1.3170274,7.0964017,9.592304,-3.1694765,-6.5069413,12.522486,0.7538461,-3.199492,2.8061783,2.0388827
Rv2897c,-,conserved hypotheticals,O,0.1972241,-6.7635503,-14.448586,-3.4292383,-0.02937937,-1.8102452,-0.16551597,3.1459763,2.1085904,-1.5085405
Rv2901c,-,conserved hypotheticals,S,0.026550017,-6.6651435,-12.982814,-2.9221447,-1.1613015,-1.0705124,0.14484505,2.4286287,2.221762,-0.67869633
Rv2905,lppW,cell wall and cell processes,S,0.023309695,-6.678621,-12.991068,-2.9079084,-1.1741208,-1.0790418,0.15689652,2.4187655,2.2302668,-0.665716
Rv2907c,rimM,information pathways,J,-0.8752144,2.1343374,7.3795147,-2.1647065,-6.9515862,13.112189,-2.3359692,-4.370824,4.0189962,0.015724022
Rv2914c,pknI,regulatory proteins,RTKL,-1.5660907,0.7325934,7.3810964,-0.6421358,-6.997459,13.946974,-3.0973501,-4.941476,5.193522,1.2564405
Rv2917,-,conserved hypotheticals,KL,2.1518273,6.129042,7.8796406,-3.2157018,-5.903704,9.919799,1.6850939,-6.0509477,-0.35636884,-4.1988525
Rv2922c,smc,cell wall and cell processes,D,1.0788883,5.3092265,8.505199,-2.3495913,-6.8751297,10.356769,1.2374846,-5.3119307,-0.35929465,-2.9654431
Rv2928,tesA,lipid metabolism,Q,0.38618487,-6.597661,-14.500877,-3.634526,0.13767774,-1.980601,-0.53323793,3.3226023,2.167574,-1.4661303
Rv2929,-,conserved hypotheticals,S,-0.71194917,2.6356637,2.403451,3.0402522,-4.9370403,6.690187,-0.10141928,-5.0597167,1.5748614,-1.163247
