#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv2483c	plsC	POSSIBLE TRANSMEMBRANE PHOSPHOLIPID BIOSYNTHESIS BIFUNCTIONNAL ENZYME PLSC: PUTATIVE L-3-PHOSPHOSERINE PHOSPHATASE (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSP) (PSPASE) + 1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE (1-AGP ACYLTRANSFERASE) (1-AGPAT) (LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE) (LPAAT) 	27	11	354.8	2.3	-352.5	-7.27	0.00000	0.00000
Rv2484c	-	hypothetical protein Rv2484c 	22	10	273.5	330.3	56.8	0.27	0.72040	1.00000
Rv2485c	lipQ	PROBABLE CARBOXYLESTERASE LIPQ 	20	15	1225.6	660.0	-565.6	-0.89	0.32110	0.71495
Rv2486	echA14	enoyl-CoA hydratase 	10	9	315.0	452.1	137.2	0.52	0.45850	0.82413
Rv2487c	PE_PGRS42	PE-PGRS FAMILY PROTEIN 	25	11	211.9	736.5	524.6	1.80	0.11080	0.41587
Rv2488c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (LUXR-FAMILY) 	46	28	1118.5	829.7	-288.8	-0.43	0.33810	0.73436
Rv2489c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	5	4	100.1	132.8	32.7	0.41	0.71060	1.00000
Rv2490c	PE_PGRS43	PE-PGRS FAMILY PROTEIN 	51	27	422.1	678.3	256.1	0.68	0.23250	0.60161
Rv2491	-	hypothetical protein Rv2491 	15	5	30.0	56.4	26.5	0.91	0.51620	0.86716
Rv2492	-	hypothetical protein Rv2492 	31	9	300.9	363.9	63.0	0.27	0.78390	1.00000
Rv2493	-	hypothetical protein Rv2493 	0	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2494	-	hypothetical protein Rv2494 	5	3	0.0	17.9	17.9	2.58	0.02880	0.21559
Rv2495c	pdhC	branched-chain alpha-keto acid dehydrogenase subunit E2 	14	2	5.9	0.2	-5.7	-4.66	0.46000	0.82413
Rv2496c	pdhB	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (BETA SUBUNIT) PDHB (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	24	11	158.2	117.9	-40.3	-0.42	0.67410	1.00000
Rv2497c	pdhA	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (ALPHA SUBUNIT) PDHA (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	22	13	516.1	99.0	-417.1	-2.38	0.42940	0.80816
Rv2498c	citE	PROBABLE CITRATE (PRO-3S)-LYASE (BETA SUBUNIT) CITE (CITRASE) (CITRATASE) (CITRITASE) (CITRIDESMOLASE) (CITRASE ALDOLASE) 	9	7	45.5	3.9	-41.7	-3.56	0.05800	0.32008
Rv2499c	-	POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN 	6	4	61.0	31.6	-29.4	-0.95	0.31350	0.70710
Rv2500c	fadE19	POSSIBLE ACYL-CoA DEHYDROGENASE FADE19 (MMGC) 	28	13	26.8	387.1	360.3	3.85	0.01310	0.14165
Rv2501c	accA1	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA1: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	27	14	109.5	217.1	107.6	0.99	0.45750	0.82413
Rv2502c	accD1	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD1 	29	16	502.3	339.6	-162.7	-0.56	0.58720	0.93680
Rv2503c	scoB	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (BETA SUBUNIT) SCOB (3-OXO-ACID:COA TRANSFERASE) (OXCT B) (SUCCINYL CoA:3-OXOACID CoA-TRANSFERASE) 	7	4	63.5	0.8	-62.7	-6.26	0.01090	0.12680
Rv2504c	scoA	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (ALPHA SUBUNIT) SCOA (3-OXO ACID:CoA TRANSFERASE) (OXCT A) (SUCCINYL-COA:3-OXOACID-COENZYME A TRANSFERASE) 	12	7	113.8	516.7	402.9	2.18	0.00120	0.03129
Rv2505c	fadD35	acyl-CoA synthetase 	36	17	720.0	1265.3	545.2	0.81	0.14750	0.48478
Rv2506	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	4	40.7	230.1	189.5	2.50	0.19360	0.55883
Rv2507	-	POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2508c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE LEUCINE AND ALANINE RICH PROTEIN 	17	12	279.9	564.1	284.2	1.01	0.14130	0.47100
Rv2509	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2510c	-	hypothetical protein Rv2510c 	16	12	180.8	29.5	-151.3	-2.62	0.02960	0.21993
Rv2511	orn	oligoribonuclease 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2512c	-	IS1081 transposase 	16	14	773.8	228.1	-545.7	-1.76	0.04430	0.27466
Rv2513	-	hypothetical protein Rv2513 	8	6	112.8	239.0	126.2	1.08	0.22530	0.59324
Rv2514c	-	hypothetical protein Rv2514c 	7	4	101.9	167.8	66.0	0.72	0.44820	0.82413
Rv2515c	-	hypothetical protein Rv2515c 	21	8	56.9	1.6	-55.3	-5.16	0.00360	0.06191
Rv2516c	-	hypothetical protein Rv2516c 	13	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv2517c	-	hypothetical protein Rv2517c 	7	6	178.8	352.1	173.4	0.98	0.43390	0.81204
Rv2518c	lppS	PROBABLE CONSERVED LIPOPROTEIN LPPS 	21	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2519	PE26	PE FAMILY PROTEIN 	35	27	1028.7	1742.9	714.3	0.76	0.30090	0.69301
Rv2520c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2521	bcp	PROBABLE BACTERIOFERRITIN COMIGRATORY PROTEIN BCP 	10	5	333.3	1.5	-331.8	-7.79	0.01270	0.13960
Rv2522c	-	hypothetical protein Rv2522c 	19	9	64.5	714.2	649.8	3.47	0.01950	0.17290
Rv2523c	acpS	4'-phosphopantetheinyl transferase 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2524c	fas	PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID SYNTHETASE) 	71	1	0.0	0.6	0.6	-2.24	0.39380	0.79298
Rv2525c	-	hypothetical protein Rv2525c 	12	9	345.9	342.8	-3.1	-0.01	0.99970	1.00000
Rv2526	-	hypothetical protein Rv2526 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2527	-	hypothetical protein Rv2527 	9	7	276.5	127.9	-148.6	-1.11	0.18660	0.54782
Rv2528c	mrr	PROBABLE RESTRICTION SYSTEM PROTEIN MRR 	10	5	454.7	60.6	-394.1	-2.91	0.07140	0.34616
Rv2529	-	hypothetical protein Rv2529 	16	11	383.5	31.0	-352.5	-3.63	0.01380	0.14634
Rv2530A	-	hypothetical protein Rv2530A 	4	3	55.6	94.2	38.6	0.76	0.50940	0.86137
Rv2530c	-	hypothetical protein Rv2530c 	3	1	25.8	0.5	-25.4	-5.79	0.19480	0.56079
Rv2531c	-	PROBABLE AMINO ACID DECARBOXYLASE 	50	31	496.6	1665.4	1168.8	1.75	0.01430	0.14859
Rv2532c	-	hypothetical protein Rv2532c 	6	5	8.8	40.0	31.1	2.18	0.24100	0.61326
Rv2533c	nusB	transcription antitermination protein NusB 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2534c	efp	elongation factor P 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2535c	pepQ	PROBABLE CYTOPLASMIC PEPTIDASE PEPQ 	19	5	0.3	2.0	1.7	2.71	0.11890	0.43050
Rv2536	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	9	6	851.0	71.0	-780.0	-3.58	0.00300	0.05542
Rv2537c	aroD	3-dehydroquinate dehydratase 	7	1	0.0	21.5	21.5	2.84	0.10390	0.40327
Rv2538c	aroB	3-dehydroquinate synthase 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2539c	aroK	shikimate kinase 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2540c	aroF	chorismate synthase 	10	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv2541	-	HYPOTHETICAL ALANINE RICH PROTEIN 	3	2	21.9	10.1	-11.8	-1.12	0.28640	0.67538
Rv2542	-	hypothetical protein Rv2542 	13	10	436.3	1521.1	1084.8	1.80	0.03350	0.23287
Rv2543	lppA	PROBABLE CONSERVED LIPOPROTEIN LPPA 	14	6	299.2	17.8	-281.4	-4.07	0.00910	0.11311
Rv2544	lppB	PROBABLE CONSERVED LIPOPROTEIN LPPB 	15	7	590.1	289.9	-300.2	-1.03	0.22070	0.58811
Rv2545	-	hypothetical protein Rv2545 	10	8	1331.7	1550.9	219.3	0.22	0.78740	1.00000
Rv2546	-	hypothetical protein Rv2546 	9	6	202.3	1061.1	858.8	2.39	0.00280	0.05270
Rv2547	-	hypothetical protein Rv2547 	2	1	119.7	329.5	209.8	1.46	0.30320	0.69647
Rv2548	-	hypothetical protein Rv2548 	5	3	31.3	64.8	33.4	1.05	0.66970	1.00000
Rv2549c	-	hypothetical protein Rv2549c 	5	5	140.2	376.8	236.6	1.43	0.14840	0.48534
Rv2550c	-	hypothetical protein Rv2550c 	6	4	0.4	67.6	67.2	7.32	0.03540	0.24311
Rv2551c	-	hypothetical protein Rv2551c 	2	1	12.6	259.0	246.4	4.36	0.03320	0.23287
Rv2552c	aroE	shikimate 5-dehydrogenase 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2553c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv2554c	-	Holliday junction resolvase-like protein 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2555c	alaS	alanyl-tRNA synthetase 	42	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2556c	-	hypothetical protein Rv2556c 	5	3	0.0	101.9	101.9	5.09	0.00900	0.11311
Rv2557	-	hypothetical protein Rv2557 	12	10	1300.2	346.9	-953.2	-1.91	0.21860	0.58687
Rv2558	-	hypothetical protein Rv2558 	7	6	288.7	237.8	-50.8	-0.28	0.69310	1.00000
Rv2559c	-	recombination factor protein RarA 	15	9	182.9	181.9	-1.0	-0.01	0.99560	1.00000
Rv2560	-	PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN 	24	16	512.4	922.9	410.5	0.85	0.12320	0.43812
Rv2561	-	hypothetical protein Rv2561 	3	2	238.6	10.5	-228.1	-4.51	0.17920	0.54202
Rv2562	-	hypothetical protein Rv2562 	8	8	479.8	486.5	6.7	0.02	0.98420	1.00000
Rv2563	-	PROBABLE GLUTAMINE-TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER 	9	2	0.0	0.4	0.4	-2.82	0.45480	0.82413
Rv2564	glnQ	PROBABLE GLUTAMINE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER GLNQ 	14	2	0.0	1.4	1.4	-1.10	0.45800	0.82413
Rv2565	-	hypothetical protein Rv2565 	26	13	415.8	124.1	-291.7	-1.74	0.21840	0.58681
Rv2566	-	LONG CONSERVED HYPOTHETICAL PROTEIN 	52	35	2136.0	1581.7	-554.3	-0.43	0.49160	0.84650
Rv2567	-	CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN 	39	16	924.0	647.1	-276.9	-0.51	0.44750	0.82413
Rv2568c	-	hypothetical protein Rv2568c 	17	10	121.1	39.2	-81.9	-1.63	0.35380	0.75409
Rv2569c	-	hypothetical protein Rv2569c 	23	14	364.6	112.7	-251.9	-1.69	0.14310	0.47456
Rv2570	-	hypothetical protein Rv2570 	4	3	21.2	1756.2	1735.1	6.37	0.00620	0.09128
Rv2571c	-	PROBABLE TRANSMEMBRANE ALANINE AND VALINE AND LEUCINE RICH PROTEIN 	9	7	113.5	17.5	-96.0	-2.69	0.01020	0.12041
Rv2572c	aspS	aspartyl-tRNA synthetase 	23	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv2573	-	2-dehydropantoate 2-reductase 	4	3	118.4	56.9	-61.5	-1.06	0.32430	0.71648
Rv2574	-	hypothetical protein Rv2574 	8	7	357.2	296.4	-60.7	-0.27	0.85180	1.00000
Rv2575	-	POSSIBLE CONSERVED MEMBRANE GLYCINE RICH PROTEIN 	18	13	660.8	197.4	-463.4	-1.74	0.06080	0.32606
Rv2576c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	11	8	501.9	86.2	-415.8	-2.54	0.06940	0.34018
Rv2577	-	hypothetical protein Rv2577 	40	26	928.1	1207.4	279.3	0.38	0.73110	1.00000
Rv2578c	-	hypothetical protein Rv2578c 	17	9	300.4	862.6	562.2	1.52	0.08010	0.36609
Rv2579	dhaA	haloalkane dehalogenase 	15	9	79.2	934.1	854.9	3.56	0.00000	0.00000
Rv2580c	hisS	histidyl-tRNA synthetase 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2581c	-	POSIBLE GLYOXALASE II (HYDROXYACYLGLUTATHIONE HYDROLASE) (GLX II) 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2582	ppiB	PROBABLE PEPTIDYL-PROLYL CIS-TRANS ISOMERASE B PPIB (CYCLOPHILIN) (PPIASE) (ROTAMASE) (PEPTIDYLPROLYL ISOMERASE) 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2583c	relA	PROBABLE GTP PYROPHOSPHOKINASE RELA (ATP:GTP 3'-PYROPHOSPHOTRANSFERASE) (PPGPP SYNTHETASE I) ((P)PPGPP SYNTHETASE) (GTP DIPHOSPHOKINASE) 	36	8	214.4	13.0	-201.3	-4.04	0.18950	0.55150
Rv2584c	apt	adenine phosphoribosyltransferase 	12	10	672.5	680.6	8.1	0.02	0.97610	1.00000
Rv2585c	-	POSSIBLE CONSERVED LIPOPROTEIN 	27	20	1206.1	1779.1	573.0	0.56	0.32190	0.71500
Rv2586c	secF	preprotein translocase subunit SecF 	18	1	27.3	0.4	-26.9	-6.08	0.69980	1.00000
Rv2587c	secD	preprotein translocase subunit SecD 	24	1	195.6	0.0	-195.6	-6.03	0.09650	0.39939
Rv2588c	yajC	preprotein translocase subunit YajC 	2	2	110.0	48.5	-61.5	-1.18	0.37600	0.77813
Rv2589	gabT	4-aminobutyrate aminotransferase 	22	18	666.5	511.9	-154.6	-0.38	0.59200	0.93957
Rv2590	fadD9	PROBABLE FATTY-ACID-CoA LIGASE FADD9 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	62	52	5809.5	4964.5	-845.0	-0.23	0.52260	0.87282
Rv2591	PE_PGRS44	PE-PGRS FAMILY PROTEIN 	13	9	293.7	784.7	491.0	1.42	0.35170	0.75162
Rv2592c	ruvB	Holliday junction DNA helicase B 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2593c	ruvA	Holliday junction DNA helicase motor protein 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2594c	ruvC	Holliday junction resolvase 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2595	-	hypothetical protein Rv2595 	0	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2596	-	hypothetical protein Rv2596 	8	7	1326.8	456.5	-870.3	-1.54	0.07820	0.36328
Rv2597	-	PROBABLE MEMBRANE PROTEIN 	7	4	1226.0	526.6	-699.5	-1.22	0.21940	0.58687
Rv2598	-	hypothetical protein Rv2598 	5	3	40.0	95.1	55.1	1.25	0.44760	0.82413
Rv2599	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	12	9	263.6	1147.9	884.3	2.12	0.01440	0.14885
Rv2600	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	10	8	306.3	454.0	147.8	0.57	0.42100	0.80258
Rv2601	speE	spermidine synthase 	25	21	415.4	560.3	145.0	0.43	0.50630	0.85854
Rv2601A	-	hypothetical protein Rv2601A 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2602	-	hypothetical protein Rv2602 	7	6	244.2	871.9	627.6	1.84	0.06640	0.33426
Rv2603c	-	hypothetical protein Rv2603c 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2604c	-	hypothetical protein Rv2604c 	4	1	0.0	0.6	0.6	-2.34	0.40000	0.79349
Rv2605c	tesB2	PROBABLE ACYL-CoA THIOESTERASE II TESB2 (TEII) 	9	3	269.4	15.4	-254.0	-4.13	0.00460	0.07312
Rv2606c	-	pyridoxine biosynthesis protein 	12	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv2607	pdxH	pyridoxamine 5'-phosphate oxidase 	13	9	510.1	1130.8	620.8	1.15	0.12950	0.45153
Rv2608	PPE42	PPE FAMILY PROTEIN 	32	25	1088.3	1808.2	719.9	0.73	0.17710	0.54052
Rv2609c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	13	5	72.0	31.4	-40.5	-1.20	0.13460	0.45941
Rv2610c	pimA	ALPHA-MANNOSYLTRANSFERASE PIMA 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2611c	-	lipid A biosynthesis lauroyl acyltransferase 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2612c	pgsA1	PROBABLE PI SYNTHASE PGSA1 (PHOSPHATIDYLINOSITOL SYNTHASE) (CDP-DIACYLGLYCEROL--INOSITOL3-PHOSPHATIDYLTRANSFERASE) 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2613c	-	hypothetical protein Rv2613c 	9	1	0.4	0.0	-0.4	2.83	1.00000	1.00000
Rv2614A	-	hypothetical protein Rv2614A 	6	2	0.2	0.9	0.7	2.04	0.18570	0.54763
Rv2614c	thrS	threonyl-tRNA synthetase 	28	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2615c	PE_PGRS45	PE-PGRS FAMILY PROTEIN 	17	9	303.2	338.3	35.1	0.16	0.82140	1.00000
Rv2616	-	hypothetical protein Rv2616 	5	3	73.1	195.0	121.9	1.42	0.40020	0.79349
Rv2617c	-	PROBABLE TRANSMEMBRANE PROTEIN 	8	8	2374.5	689.5	-1685.0	-1.78	0.07640	0.36161
Rv2618	-	hypothetical protein Rv2618 	11	9	602.9	389.6	-213.3	-0.63	0.38630	0.79008
Rv2619c	-	hypothetical protein Rv2619c 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2620c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	6	5	370.4	36.4	-334.0	-3.35	0.05220	0.30508
Rv2621c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	4	2	2.5	93.6	91.1	5.24	0.17880	0.54202
Rv2622	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	8	3	19.3	340.4	321.1	4.14	0.00010	0.00654
Rv2623	TB31.7	hypothetical protein Rv2623 	8	4	133.7	422.0	288.3	1.66	0.43650	0.81536
Rv2624c	-	hypothetical protein Rv2624c 	11	8	107.3	115.4	8.1	0.11	0.93200	1.00000
Rv2625c	-	PROBABLE CONSERVED TRANSMEMBRANE ALANINE AND LEUCINE RICH PROTEIN 	19	9	2742.7	133.3	-2609.4	-4.36	0.00290	0.05432
Rv2626c	-	hypothetical protein Rv2626c 	6	3	17.1	43.6	26.6	1.35	0.90100	1.00000
Rv2627c	-	hypothetical protein Rv2627c 	21	7	83.9	69.0	-14.9	-0.28	0.86740	1.00000
Rv2628	-	hypothetical protein Rv2628 	8	3	22.9	143.2	120.3	2.65	0.25740	0.63632
Rv2629	-	hypothetical protein Rv2629 	24	13	561.7	845.8	284.1	0.59	0.68310	1.00000
Rv2630	-	hypothetical protein Rv2630 	10	6	368.4	619.1	250.7	0.75	0.52060	0.87124
Rv2631	-	hypothetical protein Rv2631 	22	14	1590.7	1132.4	-458.3	-0.49	0.48590	0.83999
Rv2632c	-	hypothetical protein Rv2632c 	3	2	0.8	17.1	16.2	4.37	0.18040	0.54202
Rv2633c	-	hypothetical protein Rv2633c 	13	10	375.9	207.2	-168.7	-0.86	0.32990	0.72372
Rv2634c	PE_PGRS46	PE-PGRS FAMILY PROTEIN 	33	14	1318.0	537.4	-780.5	-1.29	0.10640	0.40782
Rv2635	-	hypothetical protein Rv2635 	7	4	77.4	120.1	42.7	0.63	0.78820	1.00000
Rv2636	-	hypothetical protein Rv2636 	18	12	286.3	572.7	286.4	1.00	0.27930	0.66691
Rv2637	dedA	POSSIBLE TRANSMEMBRANE PROTEIN DEDA 	10	6	64.6	263.0	198.4	2.03	0.13380	0.45820
Rv2638	-	hypothetical protein Rv2638 	5	4	166.6	193.1	26.5	0.21	0.76950	1.00000
Rv2639c	-	hypothetical protein Rv2639c 	7	6	257.1	42.1	-215.0	-2.61	0.02550	0.20187
Rv2640c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	4	3	11.8	8.4	-3.4	-0.49	0.58450	0.93436
Rv2641	cadI	CADMIUM INDUCIBLE PROTEIN CADI 	7	7	509.0	331.2	-177.7	-0.62	0.53980	0.89037
Rv2642	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	4	3	189.8	526.2	336.4	1.47	0.21590	0.58338
Rv2643	arsC	PROBABLE ARSENIC-TRANSPORT INTEGRAL MEMBRANE PROTEIN ARSC 	30	24	714.0	430.0	-284.0	-0.73	0.34700	0.74539
Rv2644c	-	hypothetical protein Rv2644c 	6	3	52.9	6.4	-46.5	-3.04	0.25980	0.63830
Rv2645	-	hypothetical protein Rv2645 	4	4	40.8	26.3	-14.5	-0.63	0.73280	1.00000
Rv2646	-	PROBABLE INTEGRASE 	19	15	421.0	601.8	180.8	0.52	0.40740	0.79453
Rv2647	-	hypothetical protein Rv2647 	6	3	285.7	0.4	-285.2	-9.39	0.00210	0.04554
Rv2648	-	PROBABLE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS6110 	4	4	222.4	245.0	22.6	0.14	0.90260	1.00000
Rv2649	-	PROBABLE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS6110 	25	23	963.6	1061.3	97.8	0.14	0.72220	1.00000
Rv2650c	-	POSSIBLE phiRv2 PROPHAGE PROTEIN 	9	1	0.6	0.0	-0.6	2.29	1.00000	1.00000
Rv2651c	-	POSSIBLE phiRv2 PROPHAGE PROTEASE 	7	2	24.5	0.0	-24.5	-3.03	0.18780	0.54895
Rv2652c	-	PROBABLE phiRv2 PROPHAGE PROTEIN 	7	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv2653c	-	POSSIBLE phiRv2 PROPHAGE PROTEIN 	4	2	21.8	0.0	-21.8	-2.86	0.45790	0.82413
Rv2654c	-	POSSIBLE phiRv2 PROPHAGE PROTEIN 	0	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2655c	-	POSSIBLE phiRv2 PROPHAGE PROTEIN 	22	17	2116.1	569.6	-1546.5	-1.89	0.10070	0.39939
Rv2656c	-	POSSIBLE phiRv2 PROPHAGE PROTEIN 	5	4	1443.1	477.4	-965.6	-1.60	0.26790	0.65258
Rv2657c	-	PROBABLE phiRv2 PROPHAGE PROTEIN 	5	3	8.2	1.1	-7.1	-2.95	0.04190	0.26621
Rv2658c	-	POSSIBLE PROPHAGE PROTEIN 	12	11	569.8	833.4	263.6	0.55	0.44560	0.82413
Rv2659c	-	PROBABLE phiRv2 PROPHAGE INTEGRASE 	21	17	1247.1	1160.4	-86.8	-0.10	0.84950	1.00000
Rv2660c	-	hypothetical protein Rv2660c 	4	1	69.1	1.9	-67.3	-5.21	0.10460	0.40479
Rv2661c	-	hypothetical protein Rv2661c 	2	1	20.1	0.6	-19.5	-5.08	0.40360	0.79349
Rv2662	-	hypothetical protein Rv2662 	4	1	36.7	0.6	-36.1	-5.95	0.10090	0.39939
Rv2663	-	hypothetical protein Rv2663 	10	8	1951.1	1134.7	-816.3	-0.78	0.21540	0.58338
Rv2664	-	hypothetical protein Rv2664 	0	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2665	-	HYPOTHETICAL ARGININE RICH PROTEIN 	6	3	192.7	50.5	-142.2	-1.93	0.09250	0.39305
Rv2666	-	truncated IS1081 transposase 	11	10	499.8	186.0	-313.8	-1.43	0.21640	0.58380
Rv2667	clpC2	POSSIBLE ATP-DEPENDENT PROTEASE ATP-BINDING SUBUNIT CLPC2 	6	5	495.9	5.4	-490.6	-6.53	0.09150	0.39131
Rv2668	-	POSSIBLE EXPORTED ALANINE AND VALINE RICH PROTEIN 	9	7	109.3	137.1	27.8	0.33	0.69160	1.00000
Rv2669	-	hypothetical protein Rv2669 	8	2	30.4	1.1	-29.3	-4.78	0.11820	0.42992
Rv2670c	-	hypothetical protein Rv2670c 	18	10	165.1	386.7	221.6	1.23	0.36230	0.76284
Rv2671	ribD	hypothetical protein Rv2671 	13	7	89.5	51.9	-37.7	-0.79	0.50130	0.85410
Rv2672	-	POSSIBLE SECRETED PROTEASE 	19	10	44.5	49.1	4.6	0.14	0.86800	1.00000
Rv2673	-	POSSIBLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	29	1	46.9	37.5	-9.5	-0.33	0.62080	0.96909
Rv2674	-	hypothetical protein Rv2674 	8	6	94.3	277.8	183.5	1.56	0.22240	0.58923
Rv2675c	-	hypothetical protein Rv2675c 	14	13	2116.6	723.4	-1393.2	-1.55	0.09130	0.39131
Rv2676c	-	hypothetical protein Rv2676c 	13	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv2677c	hemY	protoporphyrinogen oxidase 	15	2	22.1	0.5	-21.7	-5.57	1.00000	1.00000
Rv2678c	hemE	uroporphyrinogen decarboxylase 	17	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2679	echA15	enoyl-CoA hydratase 	6	6	346.5	178.4	-168.1	-0.96	0.33990	0.73627
Rv2680	-	hypothetical protein Rv2680 	10	3	1.2	1.8	0.6	0.58	0.69220	1.00000
Rv2681	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	19	10	25.1	8.5	-16.6	-1.56	0.07370	0.35387
Rv2682c	dxs1	1-deoxy-D-xylulose-5-phosphate synthase 	24	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv2683	-	hypothetical protein Rv2683 	11	10	791.1	87.8	-703.3	-3.17	0.00620	0.09128
Rv2684	arsA	PROBABLE ARSENIC-TRANSPORT INTEGRAL MEMBRANE PROTEIN ARSA 	20	18	1293.4	108.8	-1184.6	-3.57	0.00000	0.00000
Rv2685	arsB1	PROBABLE ARSENIC-TRANSPORT INTEGRAL MEMBRANE PROTEIN ARSB1 	14	8	37.3	315.1	277.8	3.08	0.02690	0.20720
